gobj_id_dec,gobj_id_hex,pointer_bank,anim_sequence,frame_entries,loop_or_reset,terminates_FE,max_components_per_frame,unique_component_count,graphics_banks,component_ids_sample,parse_notes
655,$028F,$87,$8785EB,2,True,False,2,2,88,$00 $08,
656,$0290,$87,$8785F0,5,True,False,2,4,88,$00 $01 $08 $09,
657,$0291,$87,$8785FE,2,True,False,2,2,88,$04 $0C,
658,$0292,$87,$878603,5,True,False,2,4,88,$04 $05 $0C $0D,
659,$0293,$87,$878611,2,True,False,2,2,88,$02 $0A,
660,$0294,$87,$878616,5,True,False,2,4,88,$02 $03 $0A $0B,
661,$0295,$87,$878624,3,True,False,2,3,88,$07 $0E $0F,
662,$0296,$87,$87862C,2,True,False,2,2,88,$10 $18,
663,$0297,$87,$878631,5,True,False,2,3,88,$10 $11 $18,
664,$0298,$87,$87863F,2,True,False,2,2,88,$14 $1C,
665,$0299,$87,$878644,5,True,False,2,3,88,$14 $19 $1C,
666,$029A,$87,$878652,2,True,False,2,2,88,$12 $1A,
667,$029B,$87,$878657,5,True,False,2,4,88,$12 $13 $1A $1B,
668,$029C,$87,$878665,3,True,False,2,3,88,$15 $16 $1D,
669,$029D,$87,$87866D,2,True,False,4,4,88,$20 $21 $28 $29,
670,$029E,$87,$878672,5,True,False,4,6,88,$20 $21 $22 $23 $28 $29,
671,$029F,$87,$878680,2,True,False,4,4,88,$24 $25 $2C $2D,
672,$02A0,$87,$878685,5,True,False,4,6,88,$24 $25 $2A $2B $2C $2D,
673,$02A1,$87,$878693,2,True,False,2,2,88,$17 $1F,
674,$02A2,$87,$878698,5,True,False,3,5,88,$17 $1E $1F $26 $27,
675,$02A3,$87,$8786A6,3,True,False,4,8,88,$72 $73 $74 $75 $7A $7B $7C $7D,
676,$02A4,$87,$8786AE,5,True,False,4,8,88,$36 $37 $3E $3F $40 $41 $48 $49,
677,$02A5,$87,$8786BC,2,True,False,3,3,88,$2E $32 $3A,
678,$02A6,$87,$8786C1,5,True,False,3,5,88,$2E $32 $33 $3A $3B,
679,$02A7,$87,$8786CF,2,True,False,2,2,88,$34 $3C,
680,$02A8,$87,$8786D4,5,True,False,2,4,88,$34 $35 $3C $3D,
681,$02A9,$87,$8786E2,2,True,False,3,3,88,$2E $30 $38,
682,$02AA,$87,$8786E7,2,True,False,3,3,88,$2E $31 $39,
683,$02AB,$87,$8786EC,2,True,False,2,2,88,$42 $4A,
684,$02AC,$87,$8786F1,5,True,False,2,3,88,$42 $43 $4A,
685,$02AD,$87,$8786FF,2,True,False,2,2,88,$44 $4C,
686,$02AE,$87,$878704,5,True,False,2,3,88,$44 $4B $4C,
687,$02AF,$87,$878712,2,True,False,2,2,88,$45 $4D,
688,$02B0,$87,$878717,5,True,False,2,4,88,$45 $46 $4D $4E,
689,$02B1,$87,$878725,2,True,False,2,2,88,$47 $4F,
690,$02B2,$87,$87872A,5,True,False,2,3,88,$47 $4F $50,
691,$02B3,$87,$878738,2,True,False,2,2,88,$51 $59,
692,$02B4,$87,$87873D,5,True,False,2,3,88,$51 $58 $59,
693,$02B5,$87,$87874B,2,True,False,2,2,88,$52 $5A,
694,$02B6,$87,$878750,5,True,False,2,4,88,$52 $53 $5A $5B,
695,$02B7,$87,$87875E,3,True,False,4,6,88,$47 $51 $54 $5C $76 $77,
696,$02B8,$87,$878766,2,True,False,2,2,88,$66 $6E,
697,$02B9,$87,$87876B,5,True,False,2,4,88,$65 $66 $6D $6E,
698,$02BA,$87,$878779,2,True,False,3,3,88,$61 $69 $6A,
699,$02BB,$87,$87877E,5,True,False,3,5,88,$61 $63 $64 $69 $6A,
700,$02BC,$87,$87878C,2,True,False,3,3,88,$62 $6B $6C,
701,$02BD,$87,$878791,3,True,False,3,5,88,$62 $6B $6C $78 $79,
702,$02BE,$87,$878799,2,True,False,4,4,88,$55 $56 $5D $5E,
703,$02BF,$87,$87879E,5,True,False,4,8,88,$55 $56 $57 $5D $5E $5F $60 $68,
704,$02C0,$87,$8787AC,2,True,False,3,3,88,$69 $6A $70,
705,$02C1,$87,$8787B1,5,True,False,3,5,88,$63 $64 $69 $6A $70,
706,$02C2,$87,$8787BF,2,True,False,4,4,88,$56 $5D $5E $71,
707,$02C3,$87,$8787C4,5,True,False,4,8,88,$56 $57 $5D $5E $5F $60 $68 $71,
708,$02C4,$87,$8787D2,2,True,False,2,2,88,$80 $88,
709,$02C5,$87,$8787D7,5,True,False,2,3,88,$80 $81 $88,
710,$02C6,$87,$8787E5,2,True,False,2,2,88,$82 $8A,
711,$02C7,$87,$8787EA,5,True,False,2,3,88,$82 $89 $8A,
712,$02C8,$87,$8787F8,2,True,False,2,2,88,$83 $8B,
713,$02C9,$87,$8787FD,5,True,False,2,4,88,$83 $84 $8B $8C,
714,$02CA,$87,$87880B,2,True,False,2,2,88,$85 $8D,
715,$02CB,$87,$878810,2,True,False,2,2,88,$86 $8D,
716,$02CC,$87,$878815,2,True,False,2,2,88,$90 $98,
717,$02CD,$87,$87881A,5,True,False,2,3,88,$90 $91 $98,
718,$02CE,$87,$878828,2,True,False,2,2,88,$92 $9A,
719,$02CF,$87,$87882D,5,True,False,2,3,88,$92 $99 $9A,
720,$02D0,$87,$87883B,2,True,False,2,2,88,$93 $9B,
721,$02D1,$87,$878840,5,True,False,2,4,88,$93 $94 $9B $9C,
722,$02D2,$87,$87884E,2,True,False,2,2,88,$96 $A0,
723,$02D3,$87,$878853,5,True,False,2,3,88,$96 $A0 $A1,
724,$02D4,$87,$878861,2,True,False,2,2,88,$96 $A2,
725,$02D5,$87,$878866,5,True,False,2,3,88,$96 $A2 $A3,
726,$02D6,$87,$878874,2,True,False,2,2,88,$97 $9F,
727,$02D7,$87,$878879,5,True,False,2,4,88,$97 $9F $A4 $A5,
728,$02D8,$87,$878887,3,True,False,4,6,88,$76 $77 $95 $96 $9D $9E,
729,$02D9,$87,$87888F,2,True,False,2,2,88,$A8 $B0,
730,$02DA,$87,$878894,5,True,False,2,3,88,$A8 $A9 $B0,
731,$02DB,$87,$8788A2,2,True,False,2,2,88,$AA $B2,
732,$02DC,$87,$8788A7,5,True,False,2,4,88,$AA $AB $AC $B2,
733,$02DD,$87,$8788B5,10,True,False,2,4,88,$B3 $B4 $BB $BC,
734,$02DE,$87,$8788D2,3,True,False,2,3,88,$87 $8F $B7,
735,$02DF,$87,$8788DA,5,True,False,2,3,88,$AD $B5 $B6,
736,$02E0,$87,$8788E8,3,True,False,2,3,88,$B1 $B8 $B9,
737,$02E1,$87,$8788F0,3,True,False,2,4,88,$A6 $A7 $AE $AF,
738,$02E2,$87,$8788F8,2,True,False,2,2,88,$C0 $C8,
739,$02E3,$87,$8788FD,5,True,False,2,3,88,$C0 $C1 $C8,
740,$02E4,$87,$87890B,2,True,False,2,2,88,$C2 $CA,
741,$02E5,$87,$878910,5,True,False,2,3,88,$C2 $C9 $CA,
742,$02E6,$87,$87891E,2,True,False,2,2,88,$C3 $CB,
743,$02E7,$87,$878923,5,True,False,2,4,88,$C3 $C4 $CB $CC,
744,$02E8,$87,$878931,3,True,False,2,3,88,$C0 $C6 $CE,
745,$02E9,$87,$878939,2,True,False,2,2,88,$C7 $C8,
746,$02EA,$87,$87893E,2,True,False,2,2,88,$D0 $D8,
747,$02EB,$87,$878943,5,True,False,2,4,88,$D0 $D1 $D8 $D9,
748,$02EC,$87,$878951,3,True,False,2,3,88,$C0 $D4 $D5,
749,$02ED,$87,$878959,3,True,False,2,3,88,$C3 $C5 $CD,
750,$02EE,$87,$878961,2,True,False,2,2,88,$D2 $DA,
751,$02EF,$87,$878966,5,True,False,2,4,88,$D2 $D3 $DA $DB,
752,$02F0,$87,$878974,3,True,False,2,2,88,$D7 $DF,
753,$02F1,$87,$87897C,2,True,False,1,1,88,$D6,
754,$02F2,$87,$878981,2,True,False,1,1,88,$E0,
755,$02F3,$87,$878986,5,True,False,1,3,88,$E0 $E1 $E2,
756,$02F4,$87,$878994,2,True,False,1,1,88,$E3,
757,$02F5,$87,$878999,5,True,False,1,3,88,$E3 $E4 $E5,
758,$02F6,$87,$8789A7,2,True,False,1,1,88,$E6,
759,$02F7,$87,$8789AC,5,True,False,1,4,88,$E6 $E7 $EF $F8,
760,$02F8,$87,$8789BA,2,True,False,1,1,88,$F2,
761,$02F9,$87,$8789BF,2,True,False,1,1,88,$F4,
762,$02FA,$87,$8789C4,2,True,False,1,1,88,$E8,
763,$02FB,$87,$8789C9,5,True,False,1,3,88,$E8 $E9 $EA,
764,$02FC,$87,$8789D7,2,True,False,1,1,88,$EB,
765,$02FD,$87,$8789DC,5,True,False,1,3,88,$EB $EC $ED,
766,$02FE,$87,$8789EA,2,True,False,1,1,88,$EE,
767,$02FF,$87,$8789EF,5,True,False,1,3,88,$EE $F0 $F1,
768,$0300,$87,$8789FD,2,True,False,1,1,88,$F5,
769,$0301,$87,$878A02,2,True,False,1,1,88,$F6,
770,$0302,$87,$878A07,2,True,False,2,2,88,$00 $08,
771,$0303,$87,$878A0C,4,True,False,3,7,88,$01 $02 $03 $04 $09 $0A $0B,
772,$0304,$87,$878A17,3,True,False,2,3,88,$05 $06 $0C,
773,$0305,$87,$878A1F,3,True,False,2,4,88,$0E $0F $10 $11,
774,$0306,$87,$878A27,2,True,False,1,1,88,$07,
775,$0307,$87,$878A2C,4,True,False,2,6,88,$12 $13 $14 $15 $16 $17,
776,$0308,$87,$878A37,2,True,False,1,1,88,$0D,
777,$0309,$87,$878A3C,2,True,False,1,1,88,$1A,
778,$030A,$87,$878A41,5,True,False,1,3,88,$1A $1B $1C,
779,$030B,$87,$878A4F,2,True,False,1,1,88,$1D,
780,$030C,$87,$878A54,5,True,False,1,3,88,$1D $1E $1F,
781,$030D,$87,$878A62,2,True,False,1,1,88,$21,
782,$030E,$87,$878A67,5,True,False,1,3,88,$21 $22 $23,
783,$030F,$87,$878A75,2,True,False,1,1,88,$25,
784,$0310,$87,$878A7A,2,True,False,1,1,88,$24,
785,$0311,$87,$878A7F,3,True,False,1,2,88,$26 $27,
786,$0312,$87,$878A87,4,True,False,1,3,88,$28 $29 $2A,
787,$0313,$87,$878A92,4,True,False,1,3,88,$2B $2C $2D,
788,$0314,$87,$878A9D,3,True,False,2,2,88,$2E $2F,
789,$0315,$87,$878AA5,2,True,False,2,2,88,$18 $20,
790,$0316,$87,$878AAA,10,False,True,2,3,88,$18 $20 $78,
791,$0317,$87,$878ACA,4,True,False,3,3,88,$30 $31 $35,
792,$0318,$87,$878AD5,10,False,True,2,3,88,$2E $2F $78,
793,$0319,$87,$878AF5,3,True,False,1,2,88,$33 $34,
794,$031A,$87,$878AFD,3,True,False,1,2,88,$35 $36,
795,$031B,$87,$878B05,3,True,False,1,2,88,$38 $39,
796,$031C,$87,$878B0D,3,True,False,1,2,88,$3A $3B,
797,$031D,$87,$878B15,3,True,False,1,2,88,$3C $3D,
798,$031E,$87,$878B1D,2,True,False,1,1,88,$37,
799,$031F,$87,$878B22,3,True,False,1,2,88,$54 $55,
800,$0320,$87,$878B2A,3,True,False,1,2,88,$3E $3F,
801,$0321,$87,$878B32,2,True,False,1,1,88,$40,
802,$0322,$87,$878B37,3,True,False,1,2,88,$42 $43,
803,$0323,$87,$878B3F,3,True,False,1,2,88,$46 $47,
804,$0324,$87,$878B47,3,True,False,1,2,88,$44 $45,
805,$0325,$87,$878B4F,3,False,True,1,2,88,$4A $4B,
806,$0326,$87,$878B5A,3,True,False,1,2,88,$48 $49,
807,$0327,$87,$878B62,3,True,False,1,2,88,$4E $4F,
808,$0328,$87,$878B6A,3,True,False,1,2,88,$4C $4D,
809,$0329,$87,$878B72,3,True,False,1,2,88,$50 $51,
810,$032A,$87,$878B7A,3,True,False,1,2,88,$52 $53,
811,$032B,$87,$878B82,3,True,False,1,2,88,$56 $57,
812,$032C,$87,$878B8A,2,True,False,2,2,88,$80 $88,
813,$032D,$87,$878B8F,5,True,False,2,3,88,$80 $88 $89,
814,$032E,$87,$878B9D,2,True,False,2,2,88,$82 $8A,
815,$032F,$87,$878BA2,2,True,False,2,2,88,$83 $8B,
816,$0330,$87,$878BA7,2,True,False,2,2,88,$84 $8C,
817,$0331,$87,$878BAC,5,True,False,2,3,88,$84 $85 $8C,
818,$0332,$87,$878BBA,2,True,False,3,3,88,$87 $90 $98,
819,$0333,$87,$878BBF,2,True,False,3,3,88,$86 $8E $8F,
820,$0334,$87,$878BC4,2,True,False,2,2,88,$91 $99,
821,$0335,$87,$878BC9,5,True,False,2,3,88,$91 $92 $99,
822,$0336,$87,$878BD7,2,True,False,3,3,88,$93 $9A $9B,
823,$0337,$87,$878BDC,2,True,False,3,3,88,$94 $9A $9C,
824,$0338,$87,$878BE1,2,True,False,4,3,88,$95 $96 $9D,
825,$0339,$87,$878BE6,5,True,False,4,4,88,$95 $96 $9D $9E,
826,$033A,$87,$878BF4,2,True,False,3,3,88,$97 $9F $A0,
827,$033B,$87,$878BF9,2,True,False,4,4,88,$A1 $A2 $A9 $AA,
828,$033C,$87,$878BFE,2,True,False,2,2,88,$A3 $AB,
829,$033D,$87,$878C03,5,True,False,2,3,88,$A3 $A4 $AB,
830,$033E,$87,$878C11,2,True,False,3,3,88,$A5 $AC $AD,
831,$033F,$87,$878C16,2,True,False,3,3,88,$A6 $A7 $AE,
832,$0340,$87,$878C1B,2,True,False,4,4,88,$B0 $B1 $B8 $B9,
833,$0341,$87,$878C20,5,True,False,4,6,88,$B0 $B1 $B2 $B3 $B8 $B9,
834,$0342,$87,$878C2E,2,True,False,3,3,88,$B4 $BA $BC,
835,$0343,$87,$878C33,2,True,False,4,4,88,$B5 $B6 $BD $BE,
836,$0344,$87,$878C38,4,True,False,4,5,88,$C0 $C3 $C8 $CB $CC,
837,$0345,$87,$878C43,2,True,False,2,2,88,$CA $D7,
838,$0346,$87,$878C48,4,True,False,5,6,88,$C1 $C3 $C4 $C9 $CB $CC,
839,$0347,$87,$878C53,2,True,False,3,3,88,$C5 $CD $CE,
840,$0348,$87,$878C58,2,True,False,1,1,88,$C2,
841,$0349,$87,$878C5D,2,True,False,2,2,88,$EC $F4,
842,$034A,$87,$878C62,2,True,False,1,1,88,$CF,
843,$034B,$87,$878C67,2,True,False,4,4,88,$D0 $D1 $D8 $D9,
844,$034C,$87,$878C6C,2,True,False,2,2,88,$B7 $BF,
845,$034D,$87,$878C71,2,True,False,2,2,88,$A8 $AF,
846,$034E,$87,$878C76,5,True,False,12,18,88,$DE $DF $E0 $E1 $E2 $E3 $E4 $E5 $E6 $E7 $E8 $E9 $EA $EB $F0 $F1,
847,$034F,$87,$878C84,3,True,False,2,4,88,$F6 $FC $FD $FE,
848,$0350,$87,$878C8C,3,True,False,3,5,88,$D6 $F8 $F9 $FA $FB,
849,$0351,$87,$878C94,3,True,False,6,5,88,$C6 $D4 $D5 $DC $DD,
850,$0352,$87,$878C9C,5,True,False,1,1,88,$C0,
851,$0353,$87,$878CAA,5,True,False,1,1,88,$C0,
852,$0354,$87,$878CB8,5,True,False,1,1,88,$C0,
853,$0355,$87,$878CC6,4,True,False,1,1,88,$C0,
854,$0356,$87,$878CD1,4,True,False,1,1,88,$C0,
855,$0357,$87,$878CDC,4,True,False,1,1,88,$C0,
856,$0358,$87,$878CE7,2,True,False,1,1,88,$C0,
857,$0359,$87,$878CEC,9,True,False,1,1,88,$C0,
858,$035A,$87,$878D06,5,True,False,1,1,88,$C1,
859,$035B,$87,$878D14,5,True,False,1,1,88,$C1,
860,$035C,$87,$878D22,5,True,False,1,1,88,$C1,
861,$035D,$87,$878D30,4,True,False,1,1,88,$C1,
862,$035E,$87,$878D3B,4,True,False,1,1,88,$C1,
863,$035F,$87,$878D46,4,True,False,1,1,88,$C1,
864,$0360,$87,$878D51,2,True,False,1,1,88,$C1,
865,$0361,$87,$878D56,9,True,False,1,1,88,$C1,
866,$0362,$87,$878D70,5,True,False,2,3,88,$C2 $FA $FB,
867,$0363,$87,$878D7E,5,True,False,2,3,88,$C2 $FA $FB,
868,$0364,$87,$878D8C,5,True,False,2,3,88,$C2 $FA $FB,
869,$0365,$87,$878D9A,4,True,False,1,1,88,$C2,
870,$0366,$87,$878DA5,4,True,False,1,1,88,$C2,
871,$0367,$87,$878DB0,4,True,False,1,1,88,$C2,
872,$0368,$87,$878DBB,2,True,False,1,1,88,$C2,
873,$0369,$87,$878DC0,9,True,False,1,1,88,$C2,
874,$036A,$87,$878DDA,5,True,False,2,3,88,$C3 $FA $FB,
875,$036B,$87,$878DE8,5,True,False,2,2,88,$C3 $FB,
876,$036C,$87,$878DF6,5,True,False,2,3,88,$C3 $FA $FB,
877,$036D,$87,$878E04,4,True,False,1,1,88,$C3,
878,$036E,$87,$878E0F,4,True,False,1,1,88,$C3,
879,$036F,$87,$878E1A,4,True,False,1,1,88,$C3,
880,$0370,$87,$878E25,2,True,False,1,1,88,$C3,
881,$0371,$87,$878E2A,9,True,False,1,1,88,$C3,
882,$0372,$87,$878E44,4,True,False,1,1,88,$C4,
883,$0373,$87,$878E4F,5,True,False,1,1,88,$C4,
884,$0374,$87,$878E5D,5,True,False,1,1,88,$C4,
885,$0375,$87,$878E6B,5,True,False,1,1,88,$C4,
886,$0376,$87,$878E79,2,True,False,1,1,88,$C4,
887,$0377,$87,$878E7E,9,True,False,1,1,88,$C4,
888,$0378,$87,$878E98,4,True,False,1,1,88,$C5,
889,$0379,$87,$878EA3,5,True,False,1,1,88,$C5,
890,$037A,$87,$878EB1,5,True,False,1,1,88,$C5,
891,$037B,$87,$878EBF,5,True,False,1,1,88,$C5,
892,$037C,$87,$878ECD,2,True,False,1,1,88,$C5,
893,$037D,$87,$878ED2,9,True,False,1,1,88,$C5,
894,$037E,$87,$878EEC,4,True,False,1,1,88,$C6,
895,$037F,$87,$878EF7,5,True,False,1,1,88,$C6,
896,$0380,$87,$878F05,5,True,False,1,1,88,$C6,
897,$0381,$87,$878F13,5,True,False,1,1,88,$C6,
898,$0382,$87,$878F21,2,True,False,1,1,88,$C6,
899,$0383,$87,$878F26,9,True,False,1,1,88,$C6,
900,$0384,$87,$878F40,5,True,False,1,1,88,$C7,
901,$0385,$87,$878F4E,5,True,False,1,1,88,$C7,
902,$0386,$87,$878F5C,5,True,False,1,1,88,$C7,
903,$0387,$87,$878F6A,4,True,False,1,1,88,$C7,
904,$0388,$87,$878F75,4,True,False,1,1,88,$C7,
905,$0389,$87,$878F80,4,True,False,1,1,88,$C7,
906,$038A,$87,$878F8B,2,True,False,1,1,88,$C7,
907,$038B,$87,$878F90,9,True,False,1,1,88,$C7,
908,$038C,$87,$878FAA,5,True,False,1,1,88,$D0,
909,$038D,$87,$878FB8,5,True,False,1,1,88,$D0,
910,$038E,$87,$878FC6,5,True,False,1,1,88,$D0,
911,$038F,$87,$878FD4,4,True,False,1,1,88,$D0,
912,$0390,$87,$878FDF,4,True,False,1,1,88,$D0,
913,$0391,$87,$878FEA,4,True,False,1,1,88,$D0,
914,$0392,$87,$878FF5,2,True,False,1,1,88,$D0,
915,$0393,$87,$878FFA,9,True,False,1,1,88,$D0,
916,$0394,$87,$879014,5,True,False,1,1,88,$D1,
917,$0395,$87,$879022,5,True,False,1,1,88,$D1,
918,$0396,$87,$879030,5,True,False,1,1,88,$D1,
919,$0397,$87,$87903E,4,True,False,1,1,88,$D1,
920,$0398,$87,$879049,4,True,False,1,1,88,$D1,
921,$0399,$87,$879054,4,True,False,1,1,88,$D1,
922,$039A,$87,$87905F,2,True,False,1,1,88,$D1,
923,$039B,$87,$879064,9,True,False,1,1,88,$D1,
924,$039C,$87,$87907E,5,True,False,1,1,88,$D2,
925,$039D,$87,$87908C,5,True,False,1,1,88,$D2,
926,$039E,$87,$87909A,5,True,False,1,1,88,$D2,
927,$039F,$87,$8790A8,4,True,False,1,1,88,$D2,
928,$03A0,$87,$8790B3,4,True,False,1,1,88,$D2,
929,$03A1,$87,$8790BE,4,True,False,1,1,88,$D2,
930,$03A2,$87,$8790C9,2,True,False,1,1,88,$D2,
931,$03A3,$87,$8790CE,9,True,False,1,1,88,$D2,
932,$03A4,$87,$8790E8,5,True,False,1,1,88,$D3,
933,$03A5,$87,$8790F6,5,True,False,1,1,88,$D3,
934,$03A6,$87,$879104,5,True,False,1,1,88,$D3,
935,$03A7,$87,$879112,4,True,False,1,1,88,$D3,
936,$03A8,$87,$87911D,4,True,False,1,1,88,$D3,
937,$03A9,$87,$879128,4,True,False,1,1,88,$D3,
938,$03AA,$87,$879133,2,True,False,1,1,88,$D3,
939,$03AB,$87,$879138,9,True,False,1,1,88,$D3,
940,$03AC,$87,$879152,5,True,False,1,1,88,$D4,
941,$03AD,$87,$879160,5,True,False,1,1,88,$D4,
942,$03AE,$87,$87916E,5,True,False,1,1,88,$D4,
943,$03AF,$87,$87917C,4,True,False,1,1,88,$D4,
944,$03B0,$87,$879187,4,True,False,1,1,88,$D4,
945,$03B1,$87,$879192,4,True,False,1,1,88,$D4,
946,$03B2,$87,$87919D,2,True,False,1,1,88,$D4,
947,$03B3,$87,$8791A2,9,True,False,1,1,88,$D4,
948,$03B4,$87,$8791BC,5,True,False,1,1,88,$D5,
949,$03B5,$87,$8791CA,5,True,False,1,1,88,$D5,
950,$03B6,$87,$8791D8,5,True,False,1,1,88,$D5,
951,$03B7,$87,$8791E6,4,True,False,1,1,88,$D5,
952,$03B8,$87,$8791F1,4,True,False,1,1,88,$D5,
953,$03B9,$87,$8791FC,4,True,False,1,1,88,$D5,
954,$03BA,$87,$879207,2,True,False,1,1,88,$D5,
955,$03BB,$87,$87920C,9,True,False,1,1,88,$D5,
956,$03BC,$87,$879226,5,True,False,1,1,88,$D6,
957,$03BD,$87,$879234,5,True,False,1,1,88,$D6,
958,$03BE,$87,$879242,5,True,False,1,1,88,$D6,
959,$03BF,$87,$879250,4,True,False,1,1,88,$D6,
960,$03C0,$87,$87925B,4,True,False,1,1,88,$D6,
961,$03C1,$87,$879266,4,True,False,1,1,88,$D6,
962,$03C2,$87,$879271,2,True,False,1,1,88,$D6,
963,$03C3,$87,$879276,9,True,False,1,1,88,$D6,
964,$03C4,$87,$879290,5,True,False,1,1,88,$D7,
965,$03C5,$87,$87929E,5,True,False,1,1,88,$D7,
966,$03C6,$87,$8792AC,5,True,False,1,1,88,$D7,
967,$03C7,$87,$8792BA,4,True,False,1,1,88,$D7,
968,$03C8,$87,$8792C5,4,True,False,1,1,88,$D7,
969,$03C9,$87,$8792D0,4,True,False,1,1,88,$D7,
970,$03CA,$87,$8792DB,2,True,False,1,1,88,$D7,
971,$03CB,$87,$8792E0,9,True,False,1,1,88,$D7,
972,$03CC,$87,$8792FA,5,True,False,1,1,88,$E0,
973,$03CD,$87,$879308,4,True,False,1,1,88,$E0,
974,$03CE,$87,$879313,4,True,False,1,1,88,$E0,
975,$03CF,$87,$87931E,4,True,False,1,1,88,$E0,
976,$03D0,$87,$879329,2,True,False,1,1,88,$E0,
977,$03D1,$87,$87932E,4,False,True,1,1,88,$EF,
978,$03D2,$87,$87933C,2,True,False,1,1,88,$EF,
979,$03D3,$87,$879341,2,True,False,1,1,88,$EF,
980,$03D4,$87,$879346,5,True,False,1,1,88,$E1,
981,$03D5,$87,$879354,4,True,False,1,1,88,$E1,
982,$03D6,$87,$87935F,4,True,False,1,1,88,$E1,
983,$03D7,$87,$87936A,4,True,False,1,1,88,$E1,
984,$03D8,$87,$879375,2,True,False,1,1,88,$E1,
985,$03D9,$87,$87937A,2,True,False,1,1,88,$ED,
986,$03DA,$87,$87937F,7,True,False,1,3,88,$ED $F8 $F9,
987,$03DB,$87,$879393,10,True,False,1,3,88,$ED $F8 $F9,
988,$03DC,$87,$8793B0,5,True,False,1,1,88,$E2,
989,$03DD,$87,$8793BE,4,True,False,1,1,88,$E2,
990,$03DE,$87,$8793C9,4,True,False,1,1,88,$E2,
991,$03DF,$87,$8793D4,4,True,False,1,1,88,$E2,
992,$03E0,$87,$8793DF,2,True,False,1,1,88,$E2,
993,$03E1,$87,$8793E4,5,True,False,1,1,88,$E3,
994,$03E2,$87,$8793F2,5,True,False,1,1,88,$E3,
995,$03E3,$87,$879400,5,True,False,1,1,88,$E3,
996,$03E4,$87,$87940E,4,True,False,1,1,88,$E3,
997,$03E5,$87,$879419,4,True,False,1,1,88,$E3,
998,$03E6,$87,$879424,4,True,False,1,1,88,$E3,
999,$03E7,$87,$87942F,2,True,False,1,1,88,$E3,
1000,$03E8,$87,$879434,9,True,False,1,1,88,$E3,
1001,$03E9,$87,$87944E,5,True,False,1,1,88,$E4,
1002,$03EA,$87,$87945C,5,True,False,1,1,88,$E4,
1003,$03EB,$87,$87946A,5,True,False,1,1,88,$E4,
1004,$03EC,$87,$879478,4,True,False,1,1,88,$E4,
1005,$03ED,$87,$879483,4,True,False,1,1,88,$E4,
1006,$03EE,$87,$87948E,4,True,False,1,1,88,$E4,
1007,$03EF,$87,$879499,2,True,False,1,1,88,$E4,
1008,$03F0,$87,$87949E,9,True,False,1,1,88,$E4,
1009,$03F1,$87,$8794B8,5,True,False,1,1,88,$E5,
1010,$03F2,$87,$8794C6,5,True,False,1,1,88,$E5,
1011,$03F3,$87,$8794D4,5,True,False,1,1,88,$E5,
1012,$03F4,$87,$8794E2,4,True,False,1,1,88,$E5,
1013,$03F5,$87,$8794ED,4,True,False,1,1,88,$E5,
1014,$03F6,$87,$8794F8,4,True,False,1,1,88,$E5,
1015,$03F7,$87,$879503,2,True,False,1,1,88,$E5,
1016,$03F8,$87,$879508,9,True,False,1,1,88,$E5,
1017,$03F9,$87,$879522,5,True,False,1,1,88,$E6,
1018,$03FA,$87,$879530,5,True,False,1,1,88,$E6,
1019,$03FB,$87,$87953E,5,True,False,1,1,88,$E6,
1020,$03FC,$87,$87954C,4,True,False,1,1,88,$E6,
1021,$03FD,$87,$879557,4,True,False,1,1,88,$E6,
1022,$03FE,$87,$879562,4,True,False,1,1,88,$E6,
1023,$03FF,$87,$87956D,2,True,False,1,1,88,$E6,
1024,$0400,$87,$879572,9,True,False,1,1,88,$E6,
1025,$0401,$87,$87958C,5,True,False,1,1,88,$E7,
1026,$0402,$87,$87959A,5,True,False,1,1,88,$E7,
1027,$0403,$87,$8795A8,5,True,False,1,1,88,$E7,
1028,$0404,$87,$8795B6,4,True,False,1,1,88,$E7,
1029,$0405,$87,$8795C1,4,True,False,1,1,88,$E7,
1030,$0406,$87,$8795CC,4,True,False,1,1,88,$E7,
1031,$0407,$87,$8795D7,2,True,False,1,1,88,$E7,
1032,$0408,$87,$8795DC,9,True,False,1,1,88,$E7,
1033,$0409,$87,$8795F6,5,True,False,1,1,88,$DF,
1034,$040A,$87,$879604,5,True,False,1,1,88,$DF,
1035,$040B,$87,$879612,5,True,False,1,1,88,$DF,
1036,$040C,$87,$879620,2,True,False,1,1,88,$DF,
1037,$040D,$87,$879625,8,False,True,1,2,88,$B8 $DF,
1038,$040E,$87,$87963F,5,True,False,1,1,88,$F0,
1039,$040F,$87,$87964D,5,True,False,1,1,88,$F0,
1040,$0410,$87,$87965B,5,True,False,1,1,88,$F0,
1041,$0411,$87,$879669,4,True,False,1,1,88,$F0,
1042,$0412,$87,$879674,4,True,False,1,1,88,$F0,
1043,$0413,$87,$87967F,4,True,False,1,1,88,$F0,
1044,$0414,$87,$87968A,2,True,False,1,1,88,$F0,
1045,$0415,$87,$87968F,9,True,False,1,2,88,$F0 $F1,
1046,$0416,$87,$8796A9,5,True,False,1,1,88,$F6,
1047,$0417,$87,$8796B7,5,True,False,1,1,88,$F6,
1048,$0418,$87,$8796C5,5,True,False,1,1,88,$F6,
1049,$0419,$87,$8796D3,4,True,False,1,1,88,$F6,
1050,$041A,$87,$8796DE,4,True,False,1,1,88,$F6,
1051,$041B,$87,$8796E9,4,True,False,1,1,88,$F6,
