bank,bank_file,label,snes_addr,source_line,word_count,byte_count,terminated,text
B7,bank_B7.asm,DATA16_B7F9C2,B7F9C2,2227,87,174,True,"There are many kinds of     animals in the mountain.    Doesnt' that give you
comfort?"
B7,bank_B7.asm,DATA16_B7FA70,B7FA70,2239,37,74,True,What should I cook this     evening?
B7,bank_B7.asm,DATA16_B7FABA,B7FABA,2245,25,50,True,Honey: please work well.
B7,bank_B7.asm,DATA16_B7FAEC,B7FAEC,2250,35,70,True,There are no Sundays at     ranch.
B7,bank_B7.asm,DATA16_B7FB32,B7FB32,2256,48,96,True,It's warm. Such a           comfortable Sunday.
B7,bank_B7.asm,DATA16_B7FB92,B7FB92,2263,34,68,True,Do you work on a day like   this?
B7,bank_B7.asm,DATA16_B7FBD6,B7FBD6,2269,62,124,True,It's raining so hard        outside. You might catch    cold.
B7,bank_B7.asm,DATA16_B7FC52,B7FC52,2278,40,80,True,"What snow, I can hardly waitfor spring."
B7,bank_B7.asm,DATA16_B7FCA2,B7FCA2,2284,40,80,True,It's so quiet. Just like    time stops.
B7,bank_B7.asm,DATA16_B7FCF2,B7FCF2,2290,43,86,True,"I'm going back to my        parents' home,"
B7,bank_B7.asm,DATA16_B7FD48,B7FD48,2297,41,82,True,You came to pick me up?     ......Sorry.
B7,bank_B7.asm,DATA16_B7FD9A,B7FD9A,2304,45,90,True,"I am not angry any more,    Only a little..."
B7,bank_B7.asm,DATA16_B7FDF4,B7FDF4,2311,19,38,True,Waaa:I missed you.
B7,bank_B7.asm,DATA16_B7FE1A,B7FE1A,2315,49,98,True,OK:I'll be back. To be      honest: I was sorry.
B7,bank_B7.asm,DATA16_B7FE7C,B7FE7C,2323,83,166,True,You don't know why I get madat you: do you? It's becauseyou always leave me alone.
B7,bank_B7.asm,DATA16_B7FF22,B7FF22,2335,63,126,True,Hey:darling:shall we paint  our house in a beautiful    color?
B7,bank_B7.asm,DATA16_B7FFA0,B7FFA0,2344,48,96,False,It has become a pretty      house.
B8,bank_B8.asm,DATA16_B88000,B88000,5,78,156,True,Well...Uummmm...say...      I...umm..                   I guess I'm pregnant.
B8,bank_B8.asm,DATA16_B8809C,B8809C,16,35,70,True,It'll be born some time     later.
B8,bank_B8.asm,DATA16_B880E2,B880E2,22,38,76,True,Will you think of a name forthe baby?
B8,bank_B8.asm,DATA16_B8812E,B8812E,28,44,88,True,I feel my body becoming a   little heavier.
B8,bank_B8.asm,DATA16_B88186,B88186,35,39,78,True,I wonder if it will be a boyor a girl.
B8,bank_B8.asm,DATA16_B881D4,B881D4,41,37,74,True,I know.I won't walk around  so much.
B8,bank_B8.asm,DATA16_B8821E,B8821E,47,55,110,True,I feel strange that I'm     going to have a baby soon.
B8,bank_B8.asm,DATA16_B8828C,B8828C,55,28,56,True,"Get out of my way: get out,"
B8,bank_B8.asm,DATA16_B882C4,B882C4,60,88,176,False,"I'm OK:honey.Don't worry.   Please go to work.
 Really?                     No: no: no<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B88374,B88374,72,17,34,True,I'll do alright.
B8,bank_B8.asm,DATA16_B88396,B88396,76,28,56,True,Are you with me? Thank you.
B8,bank_B8.asm,DATA16_B883CE,B883CE,81,14,28,True,uugh..uugh...
B8,bank_B8.asm,DATA16_B883EA,B883EA,84,36,72,True,"Oh my God:the baby is       coming,"
B8,bank_B8.asm,DATA16_B88432,B88432,90,21,42,True,Faltering:faltering.
B8,bank_B8.asm,DATA16_B8845C,B8845C,94,14,28,True,Take it easy.
B8,bank_B8.asm,DATA16_B88478,B88478,97,24,48,True,Don't be walking about.
B8,bank_B8.asm,DATA16_B884A8,B884A8,101,74,148,True,I guess I've got to be old  enough to be able to see my great grandchild.
B8,bank_B8.asm,DATA16_B8853C,B8853C,112,13,26,True,Waah-waah...
B8,bank_B8.asm,DATA16_B88556,B88556,115,46,92,True,Ho-ho-ho...It's a very      healthy baby boy.
B8,bank_B8.asm,DATA16_B885B2,B885B2,122,7,14,True,"Great,"
B8,bank_B8.asm,DATA16_B885C0,B885C0,124,47,94,True,Phew...I haven't been this  nervous for years.
B8,bank_B8.asm,DATA16_B8861E,B8861E,131,63,126,True,Yes: he looks like Nina.    Well...but he has your eyes:maybe.
B8,bank_B8.asm,DATA16_B8869C,B8869C,140,38,76,True,It reminds me of when Nina  was born.
B8,bank_B8.asm,DATA16_B886E8,B886E8,146,38,76,True,It reminds me of when Eve   was born.
B8,bank_B8.asm,DATA16_B88734,B88734,152,26,52,True,Darling: please name him.
B8,bank_B8.asm,DATA16_B88768,B88768,157,35,70,True,Thank you: honey. I'm so    happy.
B8,bank_B8.asm,DATA16_B887AE,B887AE,163,41,82,True, <CTRL_FFFD>jq:<CTRL_FFFC>cm<CTRL_FFFD>cr of <CTRL_FFFD>gs.   Our baby was born.
B8,bank_B8.asm,DATA16_B88800,B88800,170,69,138,True,What? Present? I'm so glad  that you remembered the     anniversary.
B8,bank_B8.asm,DATA16_B8888A,B8888A,180,9,18,True,La-la-la
B8,bank_B8.asm,DATA16_B8889C,B8889C,183,44,88,True, <CTRL_FFFD>jt:<CTRL_FFFC>cn<CTRL_FFFD>cu of <CTRL_FFFD>gv.   We got married today.
B8,bank_B8.asm,DATA16_B888F4,B888F4,190,7,14,True,Dah...
B8,bank_B8.asm,DATA16_B88902,B88902,192,9,18,True,Da-da...
B8,bank_B8.asm,DATA16_B88914,B88914,195,11,22,True,Boo-boo...
B8,bank_B8.asm,DATA16_B8892A,B8892A,198,205,410,False,"This is ""Blue feather of    happiness.""Well:happiness   is different for each
one though.                 Right now: it's only <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G,
 Buy it                      Don't buy it                 Money <CTRL_FFFC>ho<CTRL_B2>G<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B88AC4,B88AC4,225,15,30,True,"God bless you,"
B8,bank_B8.asm,DATA16_B88AE2,B88AE2,228,76,152,True,Yes: you should consider    it many times because it a  big choice of life.
B8,bank_B8.asm,DATA16_B88B7A,B88B7A,239,28,56,True,Don't be silly:I'm married.
B8,bank_B8.asm,DATA16_B88BB2,B88BB2,244,42,84,True,Who are you playing a joke  on:young man?
B8,bank_B8.asm,DATA16_B88C06,B88C06,251,20,40,True,"That's it, Come on,"
B8,bank_B8.asm,DATA16_B88C2E,B88C2E,255,42,84,True,Hey: you are giving it to a wrong person.
B8,bank_B8.asm,DATA16_B88C82,B88C82,262,80,160,True,You have to give it to the  girl you love: OK? To the   girl you want to marry.
B8,bank_B8.asm,DATA16_B88D22,B88D22,273,43,86,True,"Wow:the blue feather,       Show it to me."
B8,bank_B8.asm,DATA16_B88D78,B88D78,280,244,488,True,"Good morning. Please excuse me for bothering you so     early in the morning
but have you seen Maria?    When I woke up:her bed was  empty. Oh Lord:now that
she's not here:then:where   on earth is she now? Please,Will you look for her
with me?"
B8,bank_B8.asm,DATA16_B88F60,B88F60,312,68,136,True,"Oh:Maria, Your dad was      wrong.Please:please come    back to me,"
B8,bank_B8.asm,DATA16_B88FE8,B88FE8,322,139,278,True,"She is usually a quiet girl but...reason? ho-ho-ho:     it's her father's
fault.I'm sorry to trouble  you.But please look         for her."
B8,bank_B8.asm,DATA16_B890FE,B890FE,341,52,104,True,It seems Maria and her      father argued over you.
B8,bank_B8.asm,DATA16_B89166,B89166,349,82,164,True,I think Maria went up to themountain.She said she       wanted to go there alone.
B8,bank_B8.asm,DATA16_B8920A,B8920A,361,78,156,True,Where did Maria go? She wentto...exactly northeast.     You see a pond there.
B8,bank_B8.asm,DATA16_B892A6,B892A6,372,49,98,True,Don't rush.How about        praying for a while?
B8,bank_B8.asm,DATA16_B89308,B89308,380,38,76,True,Hello.A girl? No: I haven't seen any.
B8,bank_B8.asm,DATA16_B89354,B89354,386,64,128,True,Hi.What do you want today?  What? Are you looking for   a girl?
B8,bank_B8.asm,DATA16_B893D4,B893D4,395,89,178,True,"Uumm:n-no:I don't know.     I sure don't know:really.   She's not hiding behind
the bed."
B8,bank_B8.asm,DATA16_B89486,B89486,408,43,86,True,I'm sorry..I'm...going home.Hey:thank you.
B8,bank_B8.asm,DATA16_B894DC,B894DC,415,33,66,True,What's going on here:hey:   you?
B8,bank_B8.asm,DATA16_B8951E,B8951E,421,129,258,True,"Ho-ho-ho:Maria is in the    back room. She is my        daughter.
She does the same thing as  me. She's just a little     sulky."
B8,bank_B8.asm,DATA16_B89620,B89620,439,10,20,True,"How rude,"
B8,bank_B8.asm,DATA16_B89634,B89634,442,34,68,True,I don't like this smell so  much.
B8,bank_B8.asm,DATA16_B89678,B89678,448,227,454,True,"Hey:have you seen my        weather-cock?               The one on the top of
my roof.                    It was blown away by the    strong wind last night.
I suppose it came here      but please let me know if   you find it."
B8,bank_B8.asm,DATA16_B8983E,B8983E,478,125,250,True,"I made that weather-cock formy wife.so it's just like a memento for Ann.
She's usually cheerful but  now she's so depressed."
B8,bank_B8.asm,DATA16_B89938,B89938,495,128,256,True,"The Direction in which the  weather-cock went to?       Somewhere you can keep
away from the rain.And the  key word is chicken,"
B8,bank_B8.asm,DATA16_B89A38,B89A38,512,27,54,True,You can't find it...aha...
B8,bank_B8.asm,DATA16_B89A6E,B89A6E,517,91,182,True,"She came back home in such ahurry:went into her room    right away: and still
stays there."
B8,bank_B8.asm,DATA16_B89B24,B89B24,530,133,266,True,"That's a tradition in this  area called ""Blue feather ofhappiness.""
Use it when you make a      marriage proposal to        someone."
B8,bank_B8.asm,DATA16_B89C2E,B89C2E,548,79,158,True,"I'm not hanging on to my    memory but it's so precious for me.
....Thank you,"
B8,bank_B8.asm,DATA16_B89CCC,B89CCC,559,85,170,True,"How nice the young people   are, Yes:I want her to be   cheerful all the time. Sure."
B8,bank_B8.asm,DATA16_B89D76,B89D76,571,90,180,True,"Nina hasn't been back since she went to the mountain to find a herb.
Please look for her,"
B8,bank_B8.asm,DATA16_B89E2A,B89E2A,584,43,86,True,Her Dad is out taking care  of her mother.
B8,bank_B8.asm,DATA16_B89E80,B89E80,591,66,132,True,.....Herb.... A grass with  a tiny little white         flower...
B8,bank_B8.asm,DATA16_B89F04,B89F04,601,93,186,True,"Mmmm:a girl fell down in a  dark: small place. Go get   her right away before
it's too late."
B8,bank_B8.asm,DATA16_B89FBE,B89FBE,614,49,98,True,...Thank you.Good.Mom will  be better with this.
B8,bank_B8.asm,DATA16_B8A020,B8A020,622,34,68,True,....No:I can't move any     more.
B8,bank_B8.asm,DATA16_B8A064,B8A064,628,101,202,True,"Heh-heh:Nina always wants   to make up to everyone so   it must be hard for you
to take care of her."
B8,bank_B8.asm,DATA16_B8A12E,B8A12E,642,63,126,True,What have you done this     time? They all are pretty   angry.
B8,bank_B8.asm,DATA16_B8A1AC,B8A1AC,651,68,136,True,My P-chan is gone. If you   see her: please let me know.Promise me.
B8,bank_B8.asm,DATA16_B8A234,B8A234,661,39,78,True,Recently a cute customer    came here.
B8,bank_B8.asm,DATA16_B8A282,B8A282,667,53,106,True,Ellen's bird flew away so   she is pretty depressed.
B8,bank_B8.asm,DATA16_B8A2EC,B8A2EC,675,7,14,True,Aha...
B8,bank_B8.asm,DATA16_B8A2FA,B8A2FA,677,95,190,True,"Which direction did the bluebird go? Well:I think I     saw it flying up towards
the mountain."
B8,bank_B8.asm,DATA16_B8A3B8,B8A3B8,690,72,144,True,Ellen depends on you:       doesn't she?                Look after her.
B8,bank_B8.asm,DATA16_B8A448,B8A448,700,201,402,True,"I'm sorry...I'm OK now.     I was ....always...cheered  up and never thought
of P-chan.                  She's free now...good bye:  P-chan...take care...thank
you for everything you've   done for me."
B8,bank_B8.asm,DATA16_B8A5DA,B8A5DA,727,34,68,True,Thank you for looking for mybird.
B8,bank_B8.asm,DATA16_B8A61E,B8A61E,733,39,78,True,...You recently....no:      nothing...
B8,bank_B8.asm,DATA16_B8A66C,B8A66C,739,24,48,True,"...What? I'm very busy,"
B8,bank_B8.asm,DATA16_B8A69C,B8A69C,743,48,96,True,"Good God, The old hunter is locked in the cave,"
B8,bank_B8.asm,DATA16_B8A6FC,B8A6FC,750,24,48,True,"Please:help my grandpa,"
B8,bank_B8.asm,DATA16_B8A72C,B8A72C,754,46,92,True,We've got to save him as    soon as possible.
B8,bank_B8.asm,DATA16_B8A788,B8A788,761,67,134,True,We can't go forward because the inside of the cave has  collapsed.
B8,bank_B8.asm,DATA16_B8A80E,B8A80E,771,49,98,True,"So glad:you made it, He's a promising young man."
B8,bank_B8.asm,DATA16_B8A870,B8A870,779,37,74,True,"Have you got a hammer?      Hammer,?"
B8,bank_B8.asm,DATA16_B8A8BA,B8A8BA,785,102,204,True,"Who? Eve? They say your     grandfather was in trouble  in the mountain so
they are still over there."
B8,bank_B8.asm,DATA16_B8A986,B8A986,799,100,200,True,"Groan...ouch... It's you... Phew:I'm too old now...     If something happens to me:
look after Eve."
B8,bank_B8.asm,DATA16_B8AA4E,B8AA4E,813,54,108,True,"Grandpa, ...I am .So glad tosee that you are alright."
B8,bank_B8.asm,DATA16_B8AABA,B8AABA,821,45,90,True,I could have gotten out of  there by myself.
B8,bank_B8.asm,DATA16_B8AB14,B8AB14,828,106,212,True,"Grandpa...you scared me to  death.....Please don't be   unreasonable any more.
....Come down to the town."
B8,bank_B8.asm,DATA16_B8ABE8,B8ABE8,843,11,22,True,Thank you.
B8,bank_B8.asm,DATA16_B8ABFE,B8ABFE,846,162,324,True,"Well:the Flower Festival is tomorrow.The whole town is  covered with the good
smell of flowers. Everybody:let's get together at the   public square at <CTRL_B5> o'clock."
B8,bank_B8.asm,DATA16_B8AD42,B8AD42,868,242,484,True,"The flower festival is...   once upon a time...         The Goddess of Land was
trying to cheer up a girl   who had lost her boyfriend  She made the flowers
bloom for the first time.   And Before that:            there was no flowers at all."
B8,bank_B8.asm,DATA16_B8AF26,B8AF26,900,88,176,True,"We'll be selling wonderful  things at the festival      tomorrow so look forward
to it."
B8,bank_B8.asm,DATA16_B8AFD6,B8AFD6,912,47,94,True,I'm really giving her a     present this year.
B8,bank_B8.asm,DATA16_B8B034,B8B034,919,95,190,True,"God has taught us that the  heart is for appreciating   flowers and to being
open and relaxed."
B8,bank_B8.asm,DATA16_B8B0F2,B8B0F2,932,76,152,True,It's the Flower Festival    tomorrow. It also celebrate the spring to come.
B8,bank_B8.asm,DATA16_B8B18A,B8B18A,943,73,146,True,It's the Flower Festival    tomorrow.It's good to relax once in a while.
B8,bank_B8.asm,DATA16_B8B21C,B8B21C,954,78,156,True,It's the Flower Festival    tomorrow.I love it the best of all the festivals.
B8,bank_B8.asm,DATA16_B8B2B8,B8B2B8,965,51,102,True,Don't buy all that unusual  stuff at the festival.
B8,bank_B8.asm,DATA16_B8B31E,B8B31E,973,51,102,True,Heh:I love festivals.I am   Looking forward to it.
B8,bank_B8.asm,DATA16_B8B384,B8B384,981,66,132,True,No one has to go to the     festival but please join us tomorrow.
B8,bank_B8.asm,DATA16_B8B408,B8B408,991,60,120,False,We are selling bottles of   some wonderful perfume      toda
B8,bank_B8.asm,DATA16_B8B480,B8B480,1000,37,74,True,"y.
Please pick up what you     like."
B8,bank_B8.asm,DATA16_B8B4CA,B8B4CA,1006,185,370,False,"That's made of ""Rose""       flowers.Smells sweet and    romantic:doesn't it?
It costs <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G Do you       want it?
 Yes                         No                           Money <CTRL_FFFC>hp<CTRL_B2>G<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8B63C,B8B63C,1031,194,388,False,"It's made of ""Lilac""        flowers. Its fragrance is   mild and elegant: isn't it?
It costs <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G. Do you want to buy it?
 Yes                         No                           Money <CTRL_FFFC>hq<CTRL_B2>G<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8B7C0,B8B7C0,1057,183,366,False,"It's made of ""Violet""       flowers.Its fragrance makes you feel refreshed.
It's <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G. Do you want to  buy it?
 Yes                         No                           Money <CTRL_FFFC>hr<CTRL_B2>G<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8B92E,B8B92E,1081,75,150,True,Thank you very much.        Please be careful not to    drop and break it.
B8,bank_B8.asm,DATA16_B8B9C4,B8B9C4,1092,42,84,True,I see.I'm a little          disappointed.
B8,bank_B8.asm,DATA16_B8BA18,B8BA18,1099,44,88,True,Wow:thanks a lot. Mmmm:it   smells so good.
B8,bank_B8.asm,DATA16_B8BA70,B8BA70,1106,47,94,True,Oh no:Mister:you don't      have enough money.
B8,bank_B8.asm,DATA16_B8BACE,B8BACE,1113,263,526,False,"I have a very rare product  this time. It's said to be  truly the only
one of its kind in the      world...It's called ""seed ofsnow flower.""
It costs <CTRL_B4><CTRL_B2><CTRL_B2><CTRL_B2>G.             Do you want to buy it?
 Buy it                      Not this time                Money <CTRL_FFFC>hs<CTRL_B2>G<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8BCDC,B8BCDC,1147,77,154,True,Well:I'll deliver it to     your shed.Use it in winter  at the mountain top.
B8,bank_B8.asm,DATA16_B8BD76,B8BD76,1158,77,154,True,I'm a bit disappointed.     I can't guarantee I'll have it next time though.
B8,bank_B8.asm,DATA16_B8BE10,B8BE10,1169,46,92,True,Fragrance makes people feel calm and relaxed.
B8,bank_B8.asm,DATA16_B8BE6C,B8BE6C,1176,44,88,True,When it comes down to it:   I can't buy it.
B8,bank_B8.asm,DATA16_B8BEC4,B8BEC4,1183,48,96,True,I feel calm when I see      flowers. I mean it.
B8,bank_B8.asm,DATA16_B8BF24,B8BF24,1190,51,102,True,I want to buy a bottle of   perfume for my sister.
B8,bank_B8.asm,DATA16_B8BF8A,B8BF8A,1198,48,96,True,The fragrance of soap is    the best for girls.
B8,bank_B8.asm,DATA16_B8BFEA,B8BFEA,1205,49,98,True,They say it's the statue of the Goddess of Land.
B8,bank_B8.asm,DATA16_B8C04C,B8C04C,1213,117,234,True,"Goddess of Land lives in themountain.And she is very    friendly.
Grandma told me so..... but I wonder if it's true."
B8,bank_B8.asm,DATA16_B8C136,B8C136,1229,64,128,True,They say that the Goddess ofLand lives in a small       spring.
B8,bank_B8.asm,DATA16_B8C1B6,B8C1B6,1238,65,130,True,Think carefully about the   girls' tastes and choose a  present.
B8,bank_B8.asm,DATA16_B8C238,B8C238,1248,90,180,True,"My heart warms up with the  joys of spring  when it's   filled with the smell
of flowers."
B8,bank_B8.asm,DATA16_B8C2EC,B8C2EC,1261,73,146,True,Flowers soften people's     minds.May everybody be with the gentle mind.
B8,bank_B8.asm,DATA16_B8C37E,B8C37E,1272,54,108,True,Flowers are one of the most wonderful gifts from God.
B8,bank_B8.asm,DATA16_B8C3EA,B8C3EA,1280,28,56,True,Let's dance later: darling.
B8,bank_B8.asm,DATA16_B8C422,B8C422,1285,34,68,True,Dad wanders like that every year.
B8,bank_B8.asm,DATA16_B8C466,B8C466,1291,65,130,True,Let see...I don't have a    character to fit the        flowers.
B8,bank_B8.asm,DATA16_B8C4E8,B8C4E8,1301,65,130,True,He probably likes the type  of girl who is fond of      flowers.
B8,bank_B8.asm,DATA16_B8C56A,B8C56A,1311,70,140,True,I'm not sure but it might beneat to work on a machine tomake perfume.
B8,bank_B8.asm,DATA16_B8C5F6,B8C5F6,1321,67,134,True,"Flowers cover the whole     town.I am so happy, Hey:are you happy?"
B8,bank_B8.asm,DATA16_B8C67C,B8C67C,1331,66,132,True,"Say:happy?                  Come on, You' ve got to be  cheerier?"
B8,bank_B8.asm,DATA16_B8C700,B8C700,1341,105,210,True,"In Heaven:I suppose there   are blooming flowers        everywhere such as on the
water:and in the wind."
B8,bank_B8.asm,DATA16_B8C7D2,B8C7D2,1356,33,66,True,Hey:I can dance much better now.
B8,bank_B8.asm,DATA16_B8C814,B8C814,1362,38,76,True,Too much perfume.It makes   me dizzy.
B8,bank_B8.asm,DATA16_B8C860,B8C860,1368,90,180,True,"Do you believe the story of the Goddess that made       flowers bloom?
Isn't it romantic?"
B8,bank_B8.asm,DATA16_B8C914,B8C914,1381,66,132,True,I wonder if men are not veryinterested in this kind of  festival?
B8,bank_B8.asm,DATA16_B8C998,B8C998,1391,48,96,True,It's good to be merry at a  festival sometimes.
B8,bank_B8.asm,DATA16_B8C9F8,B8C9F8,1398,55,110,True,Heh-heh:I could get relaxed with the smell of flowers.
B8,bank_B8.asm,DATA16_B8CA66,B8CA66,1406,118,236,True,"God's got a little sense of humor.If it's supposed to   cheer people up:
wine would be much better.  Don't you think?"
B8,bank_B8.asm,DATA16_B8CB52,B8CB52,1422,84,168,True,What? You say I'm much      prettier than flowers?      You didn't say so? ...What?
B8,bank_B8.asm,DATA16_B8CBFA,B8CBFA,1434,54,108,True,You:I won't forgive you if  you pick up another girl.
B8,bank_B8.asm,DATA16_B8CC66,B8CC66,1442,151,302,False,"Can we start dancing now?   If you haven't done all the thing you wanted to do:
hurry up and do it right    now.
 Let's dance                 Hold on<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8CD94,B8CD94,1462,26,52,True,Now pick up your partner.
B8,bank_B8.asm,DATA16_B8CDC8,B8CDC8,1467,38,76,True,If you have some more to do:hurry up.
B8,bank_B8.asm,DATA16_B8CE14,B8CE14,1473,211,422,True,"Now here comes this year's  harvest festival. Ladies andgentlemen:have you decided
what to take to the         festival? The festival is   held at the public
square tomorrow. It ends at <CTRL_B5>:<CTRL_B2><CTRL_B2>pm so don't be late."
B8,bank_B8.asm,DATA16_B8CFBA,B8CFBA,1501,38,76,True,It's the Harvest Festival   tomorrow.
B8,bank_B8.asm,DATA16_B8D006,B8D006,1507,105,210,True,"Have you decided what to    take to the festival? I wantto complete my machine
and present it in public."
B8,bank_B8.asm,DATA16_B8D0D8,B8D0D8,1522,57,114,True,Well:what's good?I wonder ifherbs or spices will be  OK.
B8,bank_B8.asm,DATA16_B8D14A,B8D14A,1531,76,152,True,I will take something very  delicious tomorrow so pleaselook forward to it.
B8,bank_B8.asm,DATA16_B8D1E2,B8D1E2,1542,79,158,True,It's Harvest Festival       tomorrow. I love singing anddancing.It's exciting.
B8,bank_B8.asm,DATA16_B8D280,B8D280,1553,86,172,True,"We'll have the harvest      festival tomorrow: right?   Autumn has already been
here."
B8,bank_B8.asm,DATA16_B8D32C,B8D32C,1565,65,130,True,The harvest Festival is for celebrating the year's      harvest.
B8,bank_B8.asm,DATA16_B8D3AE,B8D3AE,1575,56,112,True,Please bring foods to eat   for the great harvest stew.
B8,bank_B8.asm,DATA16_B8D41E,B8D41E,1583,228,456,True,"The Harvest Festival is     tomorrow.I'll stop work     earlier and come to the
public square at <CTRL_B5>:<CTRL_B2><CTRL_B2>pm.    If you have is livestock:   you should feed them
before.. And I'll bring     something to put in the     stew.Good bye."
B8,bank_B8.asm,DATA16_B8D5E6,B8D5E6,1613,53,106,True,Welcome.Put what you        brought in the stew now.
B8,bank_B8.asm,DATA16_B8D650,B8D650,1621,47,94,True,Oh no:you didn't bring     anything.  Alright.
B8,bank_B8.asm,DATA16_B8D6AE,B8D6AE,1628,26,52,True,Now:wait until it's done.
B8,bank_B8.asm,DATA16_B8D6E2,B8D6E2,1633,51,102,True,It's your stew.             Eat it with gratitude.
B8,bank_B8.asm,DATA16_B8D748,B8D748,1641,41,82,True,Mine was flowers.It was     fairly good.
B8,bank_B8.asm,DATA16_B8D79A,B8D79A,1648,162,324,True,"It was delicious.You know:  I don't have a wife.        No: I'm not saying Ann's
dishes are bad. In fact:    they taste pretty good      once you get used to it."
B8,bank_B8.asm,DATA16_B8D8DE,B8D8DE,1670,164,328,True,"Are you cutting grass? You  can cut it by autumn so try to cut as much as you can.
Otherwise:you will panic if you don't have feed to give to the cows andchickens."
B8,bank_B8.asm,DATA16_B8DA26,B8DA26,1692,63,126,True,I'm <CTRL_B3><CTRL_B2><CTRL_B2>& happy only if I    could taste when I eat good stuff.
B8,bank_B8.asm,DATA16_B8DAA4,B8DAA4,1701,13,26,True,"I'm stuffed,"
B8,bank_B8.asm,DATA16_B8DABE,B8DABE,1704,177,354,False,"Good-day:today, Here are    some famous dumpling from   the North,
Do you want some,           It's <CTRL_B5><CTRL_B2><CTRL_B2>G.
 Buy                         Don't Buy                    Money <CTRL_FFFC>ht<CTRL_B2>G<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8DC20,B8DC20,1728,219,438,False,"Good-day:today,             Here are some rice balls    made from <CTRL_B3><CTRL_B2><CTRL_B2>& Starshine
rice. They are fresh and    warm. Do you want some?     It's <CTRL_B4><CTRL_B2><CTRL_B2>G.
 Buy                         Don't buy                    Money <CTRL_FFFC>hu<CTRL_B2>G<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8DDD6,B8DDD6,1757,42,84,True,Thank you. Be careful not toget addicted.
B8,bank_B8.asm,DATA16_B8DE2A,B8DE2A,1764,53,106,True,Don't say no. Just one bite:it makes you <CTRL_B3><CTRL_B2><CTRL_B2>& happy.
B8,bank_B8.asm,DATA16_B8DE94,B8DE94,1772,81,162,True,I can't bring anything      this year. It's such hard   work to find rare seeds.
B8,bank_B8.asm,DATA16_B8DF36,B8DF36,1784,92,184,True,"The fruits of the Southern  Country taste good:but they smell strong and I don't
like that."
B8,bank_B8.asm,DATA16_B8DFEE,B8DFEE,1797,29,58,True,I can't dance very well yet.
B8,bank_B8.asm,DATA16_B8E028,B8E028,1802,34,68,True,Dancing will start pretty   soon.
B8,bank_B8.asm,DATA16_B8E06C,B8E06C,1808,113,226,False,"Even if you don't believe inGod: it's good to keep      gratitude in your mind.
 Yes                         No<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8E14E,B8E14E,1824,66,132,True,Even if you don't believe inGod:it's good to be         grateful.
B8,bank_B8.asm,DATA16_B8E1D2,B8E1D2,1834,45,90,True,Yes:The Goddess of Land     exists for sure.
B8,bank_B8.asm,DATA16_B8E22C,B8E22C,1841,41,82,True,I thought it would be OK    this time...
B8,bank_B8.asm,DATA16_B8E27E,B8E27E,1848,69,138,False,"Hey: please, Eat this,
 OK                          I don't want it<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8E308,B8E308,1858,28,56,True,Thank you. You are so nice.
B8,bank_B8.asm,DATA16_B8E340,B8E340,1863,6,12,True,"Waaa,"
B8,bank_B8.asm,DATA16_B8E34C,B8E34C,1865,86,172,False,"I made this pumpkin pie.    Do you want to try some?
 Yes                         No<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8E3F8,B8E3F8,1877,47,94,True,This year's pumpkins are    sweet:aren't they?
B8,bank_B8.asm,DATA16_B8E456,B8E456,1884,57,114,True,Oh yeah? This pumpkin pie   has received  praise though.
B8,bank_B8.asm,DATA16_B8E4C8,B8E4C8,1893,102,204,True,"I give you a special        souvenir ""Clock"" for free.  You can find the time with
the select button."
B8,bank_B8.asm,DATA16_B8E594,B8E594,1907,90,180,True,"I think it's important to   thank the land and the sun  as well as celebrate
the harvest."
B8,bank_B8.asm,DATA16_B8E648,B8E648,1920,96,192,False,"Taraah: it's an Auto        Harvesting Machine, Switch  it on.
 Push                        No<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8E708,B8E708,1933,14,28,True,Sorry:failed.
B8,bank_B8.asm,DATA16_B8E724,B8E724,1936,24,48,True,What are you afraid of?
B8,bank_B8.asm,DATA16_B8E754,B8E754,1940,24,48,True,...No:this isn't right.
B8,bank_B8.asm,DATA16_B8E784,B8E784,1944,143,286,True,"Taste good:huh? It's called the fruit of the full-moon  plant.
It's moistured:soft:and     melts in the mouth like ice cream.It's my favorite."
