subsystem,symbol,file,line,text
stamina,!game_state,src/code_banks/bank_81.asm,9095,AND.B !game_state                            ;81DE17;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9096,STA.B !game_state                            ;81DE19;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9149,AND.B !game_state                            ;81DE83;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9150,STA.B !game_state                            ;81DE85;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9217,AND.B !game_state                            ;81DF0C;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9218,STA.B !game_state                            ;81DF0E;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9256,AND.B !game_state                            ;81DF63;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9257,STA.B !game_state                            ;81DF65;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9271,AND.B !game_state                            ;81DF85;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9272,STA.B !game_state                            ;81DF87;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9290,AND.B !game_state                            ;81DFB4;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9291,STA.B !game_state                            ;81DFB6;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9348,AND.B !game_state                            ;81E027;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9349,STA.B !game_state                            ;81E029;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9363,AND.B !game_state                            ;81E049;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9364,STA.B !game_state                            ;81E04B;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9388,AND.B !game_state                            ;81E083;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9389,STA.B !game_state                            ;81E085;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9403,AND.B !game_state                            ;81E0A5;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9404,STA.B !game_state                            ;81E0A7;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9429,AND.B !game_state                            ;81E0E8;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9430,STA.B !game_state                            ;81E0EA;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9487,AND.B !game_state                            ;81E153;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9488,STA.B !game_state                            ;81E155;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9502,AND.B !game_state                            ;81E175;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9503,STA.B !game_state                            ;81E177;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9527,AND.B !game_state                            ;81E1AF;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9528,STA.B !game_state                            ;81E1B1;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9542,AND.B !game_state                            ;81E1D0;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9543,STA.B !game_state                            ;81E1D2;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9572,AND.B !game_state                            ;81E21B;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9573,STA.B !game_state                            ;81E21D;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9591,AND.B !game_state                            ;81E240;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9592,STA.B !game_state                            ;81E242;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,9602,STA.W !item_on_hand                          ;81E253;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,9605,STA.B !player_action                            ;81E25B;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,9609,AND.B !game_state                            ;81E265;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9610,STA.B !game_state                            ;81E267;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,9620,STA.W !item_on_hand                          ;81E278;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,9623,STA.B !player_action                            ;81E280;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,9627,AND.B !game_state                            ;81E28A;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9628,STA.B !game_state                            ;81E28C;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,9638,STA.W !item_on_hand                          ;81E29D;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,9641,STA.B !player_action                            ;81E2A5;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,9645,AND.B !game_state                            ;81E2AF;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9646,STA.B !game_state                            ;81E2B1;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,9656,STA.W !item_on_hand                          ;81E2C2;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,9659,STA.B !player_action                            ;81E2CA;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,9663,AND.B !game_state                            ;81E2D4;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9664,STA.B !game_state                            ;81E2D6;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9716,AND.B !game_state                            ;81E344;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9717,STA.B !game_state                            ;81E346;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,9728,STA.W !item_on_hand                          ;81E357;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,9731,STA.B !player_action                            ;81E35F;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,9735,AND.B !game_state                            ;81E369;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9736,STA.B !game_state                            ;81E36B;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9751,AND.B !game_state                            ;81E38F;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9752,STA.B !game_state                            ;81E391;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9804,AND.B !game_state                            ;81E3FF;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9805,STA.B !game_state                            ;81E401;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,9816,STA.W !item_on_hand                          ;81E412;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,9819,STA.B !player_action                            ;81E41A;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,9823,AND.B !game_state                            ;81E424;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9824,STA.B !game_state                            ;81E426;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,9834,STA.W !item_on_hand                          ;81E437;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,9837,STA.B !player_action                            ;81E43F;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,9841,AND.B !game_state                            ;81E449;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9842,STA.B !game_state                            ;81E44B;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,9852,STA.W !item_on_hand                          ;81E45C;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,9855,STA.B !player_action                            ;81E464;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,9859,AND.B !game_state                            ;81E46E;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9860,STA.B !game_state                            ;81E470;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,9870,STA.W !item_on_hand                          ;81E481;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,9873,STA.B !player_action                            ;81E489;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,9877,AND.B !game_state                            ;81E493;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9878,STA.B !game_state                            ;81E495;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,9888,STA.W !item_on_hand                          ;81E4A6;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,9891,STA.B !player_action                            ;81E4AE;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,9895,AND.B !game_state                            ;81E4B8;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9896,STA.B !game_state                            ;81E4BA;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,9906,STA.W !item_on_hand                          ;81E4CB;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,9909,STA.B !player_action                            ;81E4D3;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,9913,AND.B !game_state                            ;81E4DD;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9914,STA.B !game_state                            ;81E4DF;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,9924,STA.W !item_on_hand                          ;81E4F0;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,9927,STA.B !player_action                            ;81E4F8;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,9931,AND.B !game_state                            ;81E502;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9932,STA.B !game_state                            ;81E504;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,9942,STA.W !item_on_hand                          ;81E515;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,9945,STA.B !player_action                            ;81E51D;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,9949,AND.B !game_state                            ;81E527;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,9950,STA.B !game_state                            ;81E529;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10002,AND.B !game_state                            ;81E597;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10003,STA.B !game_state                            ;81E599;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10062,AND.B !game_state                            ;81E610;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10063,STA.B !game_state                            ;81E612;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10077,AND.B !game_state                            ;81E632;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10078,STA.B !game_state                            ;81E634;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10092,AND.B !game_state                            ;81E654;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10093,STA.B !game_state                            ;81E656;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10107,AND.B !game_state                            ;81E676;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10108,STA.B !game_state                            ;81E678;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10122,AND.B !game_state                            ;81E698;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10123,STA.B !game_state                            ;81E69A;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10141,AND.B !game_state                            ;81E6BE;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10142,STA.B !game_state                            ;81E6C0;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10147,LDA.B !game_state                            ;81E6C7;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10149,STA.B !game_state                            ;81E6CC;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,10152,STA.B !player_action                            ;81E6D3;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,10156,AND.B !game_state                            ;81E6DD;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10157,STA.B !game_state                            ;81E6DF;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10176,LDA.B !game_state                            ;81E702;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10178,STA.B !game_state                            ;81E707;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,10181,STA.B !player_action                            ;81E70E;0000D4;
tools_items,!shed_items_row_2,src/code_banks/bank_81.asm,10200,LDA.L !shed_items_row_2                        ;81E737;7F1F01;
tools_items,!tool_selected,src/code_banks/bank_81.asm,10203,LDA.W !tool_selected                          ;81E73F;000921;
tools_items,!shed_items_row_2,src/code_banks/bank_81.asm,10232,LDA.L !shed_items_row_2                        ;81E77A;7F1F01;
tools_items,!shed_items_row_2,src/code_banks/bank_81.asm,10234,STA.L !shed_items_row_2                        ;81E780;7F1F01;
stamina,!game_state,src/code_banks/bank_81.asm,10245,AND.B !game_state                            ;81E799;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10246,STA.B !game_state                            ;81E79B;0000D2;
time_day_cycle,!year,src/code_banks/bank_81.asm,10326,LDA.L !year                        ;81E816;7F1F18;
stamina,!game_state,src/code_banks/bank_81.asm,10546,AND.B !game_state                            ;81EA0A;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10547,STA.B !game_state                            ;81EA0C;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10584,AND.B !game_state                            ;81EA59;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,10585,STA.B !game_state                            ;81EA5B;0000D2;
tools_items,!shed_items_row_3,src/code_banks/bank_81.asm,10709,LDA.L !shed_items_row_3                        ;81EB6C;7F1F02;
tools_items,!shed_items_row_3,src/code_banks/bank_81.asm,10711,STA.L !shed_items_row_3                        ;81EB72;7F1F02;
time_day_cycle,!season,src/code_banks/bank_81.asm,10817,LDA.L !season                        ;81EC2B;7F1F19;
stamina,!game_state,src/code_banks/bank_81.asm,10999,AND.B !game_state                            ;81EDCD;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,11000,STA.B !game_state                            ;81EDCF;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,11037,AND.B !game_state                            ;81EE1C;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,11038,STA.B !game_state                            ;81EE1E;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,11248,LDA.B !game_state                            ;81EFE3;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,11250,STA.B !game_state                            ;81EFE8;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,11253,STA.B !player_action                            ;81EFEF;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,11305,AND.B !game_state                            ;81F05C;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,11306,STA.B !game_state                            ;81F05E;0000D2;
shipping_money,!shipping_moneyL,src/code_banks/bank_81.asm,11350,LDA.L !shipping_moneyL                        ;81F0AE;7F1F07;
shipping_money,!shipping_moneyH,src/code_banks/bank_81.asm,11353,LDA.L !shipping_moneyH                        ;81F0B6;7F1F09;
stamina,!game_state,src/code_banks/bank_81.asm,11399,AND.B !game_state                            ;81F11A;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,11400,STA.B !game_state                            ;81F11C;0000D2;
time_day_cycle,!year,src/code_banks/bank_81.asm,11433,LDA.L !year                        ;81F14E;7F1F18;
time_day_cycle,!season,src/code_banks/bank_81.asm,11435,LDA.L !season                        ;81F154;7F1F19;
stamina,!game_state,src/code_banks/bank_81.asm,11517,AND.B !game_state                            ;81F20A;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,11518,STA.B !game_state                            ;81F20C;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,11728,AND.B !game_state                            ;81F3D2;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,11729,STA.B !game_state                            ;81F3D4;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,11816,AND.B !game_state                            ;81F488;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,11817,STA.B !game_state                            ;81F48A;0000D2;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,11922,STA.W !item_on_hand                          ;81F57D;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,11925,STA.B !player_action                            ;81F585;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,11929,AND.B !game_state                            ;81F58F;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,11930,STA.B !game_state                            ;81F591;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,11942,AND.B !game_state                            ;81F5AB;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,11943,STA.B !game_state                            ;81F5AD;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,12044,STA.B !player_action                            ;81F67C;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,12066,AND.B !game_state                            ;81F6AF;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12067,STA.B !game_state                            ;81F6B1;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12079,AND.B !game_state                            ;81F6C9;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12080,STA.B !game_state                            ;81F6CB;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,12083,STA.B !player_action                            ;81F6D2;0000D4;
stamina,!player_action,src/code_banks/bank_81.asm,12187,STA.B !player_action                            ;81F7A4;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,12209,AND.B !game_state                            ;81F7D7;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12210,STA.B !game_state                            ;81F7D9;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12222,AND.B !game_state                            ;81F7F1;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12223,STA.B !game_state                            ;81F7F3;0000D2;
stamina,!player_action,src/code_banks/bank_81.asm,12226,STA.B !player_action                            ;81F7FA;0000D4;
tools_items,!item_on_hand,src/code_banks/bank_81.asm,12241,STA.W !item_on_hand                          ;81F816;00091D;
stamina,!player_action,src/code_banks/bank_81.asm,12244,STA.B !player_action                            ;81F81E;0000D4;
stamina,!game_state,src/code_banks/bank_81.asm,12248,AND.B !game_state                            ;81F828;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12249,STA.B !game_state                            ;81F82A;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12340,AND.B !game_state                            ;81F8D3;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12341,STA.B !game_state                            ;81F8D5;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12355,AND.B !game_state                            ;81F8F5;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12356,STA.B !game_state                            ;81F8F7;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12370,AND.B !game_state                            ;81F917;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12371,STA.B !game_state                            ;81F919;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12389,AND.B !game_state                            ;81F93D;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12390,STA.B !game_state                            ;81F93F;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12448,AND.B !game_state                            ;81F9B6;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12449,STA.B !game_state                            ;81F9B8;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12463,AND.B !game_state                            ;81F9D8;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12464,STA.B !game_state                            ;81F9DA;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12478,AND.B !game_state                            ;81F9FA;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12479,STA.B !game_state                            ;81F9FC;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12493,AND.B !game_state                            ;81FA1C;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12494,STA.B !game_state                            ;81FA1E;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12508,AND.B !game_state                            ;81FA3E;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12509,STA.B !game_state                            ;81FA40;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12527,AND.B !game_state                            ;81FA64;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12528,STA.B !game_state                            ;81FA66;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12540,AND.B !game_state                            ;81FA7F;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12541,STA.B !game_state                            ;81FA81;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12562,AND.B !game_state                            ;81FAAF;0000D2;
stamina,!game_state,src/code_banks/bank_81.asm,12563,STA.B !game_state                            ;81FAB1;0000D2;
time_day_cycle,!time_running,src/code_banks/bank_82.asm,4,; - Checks !time_running bit 1 ($02) to force the nightly day rollover.
time_day_cycle,!time_running,src/code_banks/bank_82.asm,5,; - Checks !time_running bit 0 ($01) to allow/stop the visible clock.
time_day_cycle,!time_running,src/code_banks/bank_82.asm,12,LDA.W !time_running
time_day_cycle,!time_running,src/code_banks/bank_82.asm,17,+ LDA.W !time_running
time_day_cycle,!seconds,src/code_banks/bank_82.asm,29,LDA.L !seconds
time_day_cycle,!seconds,src/code_banks/bank_82.asm,31,STA.L !seconds
time_day_cycle,!seconds,src/code_banks/bank_82.asm,35,STA.L !seconds
time_day_cycle,!minutes,src/code_banks/bank_82.asm,36,LDA.L !minutes
time_day_cycle,!minutes,src/code_banks/bank_82.asm,38,STA.L !minutes
time_day_cycle,!minutes,src/code_banks/bank_82.asm,42,STA.L !minutes
time_day_cycle,!hour,src/code_banks/bank_82.asm,43,LDA.L !hour
time_day_cycle,!hour,src/code_banks/bank_82.asm,47,STA.L !hour
time_day_cycle,!hour,src/code_banks/bank_82.asm,51,LDA.L !hour
time_day_cycle,!palette_to_load,src/code_banks/bank_82.asm,71,LDA.W !palette_to_load
time_day_cycle,!palette_to_load,src/code_banks/bank_82.asm,76,CMP.W !palette_to_load
time_day_cycle,!hour,src/code_banks/bank_82.asm,86,"; Runs only when !hour == 12. Adds 20 stamina and, unless blocked by"
time_day_cycle,!hour,src/code_banks/bank_82.asm,92,LDA.L !hour
stamina,!game_state,src/code_banks/bank_82.asm,102,LDA.B !game_state
stamina,!player_action,src/code_banks/bank_82.asm,108,LDA.B !player_action
stamina,!game_state,src/code_banks/bank_82.asm,144,LDA.B !game_state
stamina,!game_state,src/code_banks/bank_82.asm,156,LDA.B !game_state
stamina,!game_state,src/code_banks/bank_82.asm,158,STA.B !game_state
stamina,!game_state,src/code_banks/bank_82.asm,160,LDA.B !game_state                      ;BUG
stamina,!game_state,src/code_banks/bank_82.asm,162,STA.B !game_state
time_day_cycle,!hour,src/code_banks/bank_82.asm,167,; Runs from Clock_UpdateAndDispatchHourlyEvents when !hour reaches 17.
time_day_cycle,!hour,src/code_banks/bank_82.asm,177,LDA.L !hour
shipping_money,!shipping_moneyL,src/code_banks/bank_82.asm,198,"; If !shipping_moneyL/H is non-zero, uses text $031A (daily shipping total)."
stamina,!game_state,src/code_banks/bank_82.asm,208,LDA.B !game_state
shipping_money,!shipping_moneyL,src/code_banks/bank_82.asm,218,LDA.L !shipping_moneyL
shipping_money,!shipping_moneyH,src/code_banks/bank_82.asm,221,LDA.L !shipping_moneyH
time_day_cycle,!weather_tomorrow,src/code_banks/bank_82.asm,248,LDA.W !weather_tomorrow
time_day_cycle,!weekday,src/code_banks/bank_82.asm,377,LDA.L !weekday
time_day_cycle,!weekday,src/code_banks/bank_82.asm,385,STA.L !weekday
time_day_cycle,!day,src/code_banks/bank_82.asm,386,LDA.L !day
time_day_cycle,!season,src/code_banks/bank_82.asm,390,LDA.L !season
time_day_cycle,!year,src/code_banks/bank_82.asm,394,LDA.L !year
time_day_cycle,!year,src/code_banks/bank_82.asm,396,STA.L !year
time_day_cycle,!season,src/code_banks/bank_82.asm,406,STA.L !season
time_day_cycle,!day,src/code_banks/bank_82.asm,411,STA.L !day
time_day_cycle,!hour,src/code_banks/bank_82.asm,465,STA.L !hour
time_day_cycle,!minutes,src/code_banks/bank_82.asm,467,STA.L !minutes
time_day_cycle,!seconds,src/code_banks/bank_82.asm,469,STA.L !seconds
stamina,!game_state,src/code_banks/bank_82.asm,479,STZ.B !game_state
stamina,!player_action,src/code_banks/bank_82.asm,480,STZ.B !player_action
stamina,!max_stamina,src/code_banks/bank_82.asm,482,LDA.W !max_stamina
stamina,!current_stamina,src/code_banks/bank_82.asm,483,STA.W !current_stamina
stamina,!game_state,src/code_banks/bank_82.asm,486,LDA.B !game_state
stamina,!game_state,src/code_banks/bank_82.asm,488,STA.B !game_state
stamina,!player_action,src/code_banks/bank_82.asm,491,STA.B !player_action
shipping_money,!shipping_moneyL,src/code_banks/bank_82.asm,507,LDA.L !shipping_moneyL
shipping_money,!shipping_moneyH,src/code_banks/bank_82.asm,510,LDA.L !shipping_moneyH
shipping_money,!shipping_moneyL,src/code_banks/bank_82.asm,515,STA.L !shipping_moneyL
shipping_money,!shipping_moneyH,src/code_banks/bank_82.asm,518,STA.L !shipping_moneyH
tools_items,!shed_items_row_3,src/code_banks/bank_82.asm,612,LDA.L !shed_items_row_3
tools_items,!shed_items_row_3,src/code_banks/bank_82.asm,614,STA.L !shed_items_row_3
tools_items,!tool_selected,src/code_banks/bank_82.asm,634,LDA.W !tool_selected
tools_items,!tool_selected,src/code_banks/bank_82.asm,637,STZ.W !tool_selected                   ;remove Hoe
tools_items,!tool_backpack,src/code_banks/bank_82.asm,641,LDA.W !tool_backpack
tools_items,!tool_backpack,src/code_banks/bank_82.asm,644,STZ.W !tool_backpack
tools_items,!shed_items_row_1,src/code_banks/bank_82.asm,648,LDA.L !shed_items_row_1
tools_items,!shed_items_row_1,src/code_banks/bank_82.asm,650,STA.L !shed_items_row_1
tools_items,!shed_items_row_3,src/code_banks/bank_82.asm,651,LDA.L !shed_items_row_3
tools_items,!shed_items_row_3,src/code_banks/bank_82.asm,653,STA.L !shed_items_row_3
tools_items,!shed_items_row_3,src/code_banks/bank_82.asm,789,LDA.L !shed_items_row_3
tools_items,!shed_items_row_3,src/code_banks/bank_82.asm,791,STA.L !shed_items_row_3
time_day_cycle,!time_running,src/code_banks/bank_82.asm,804,LDA.W !time_running
time_day_cycle,!year,src/code_banks/bank_82.asm,821,STA.L !year
time_day_cycle,!season,src/code_banks/bank_82.asm,823,STA.L !season
time_day_cycle,!day,src/code_banks/bank_82.asm,825,STA.L !day
time_day_cycle,!time_running,src/code_banks/bank_82.asm,829,STZ.W !time_running
tools_items,!item_on_hand,src/code_banks/bank_82.asm,831,STZ.W !item_on_hand
stamina,!game_state,src/code_banks/bank_82.asm,835,AND.B !game_state
stamina,!game_state,src/code_banks/bank_82.asm,836,STA.B !game_state
stamina,!game_state,src/code_banks/bank_82.asm,860,LDA.B !game_state
stamina,!game_state,src/code_banks/bank_82.asm,862,STA.B !game_state
time_day_cycle,!season,src/code_banks/bank_82.asm,1128,LDA.L !season
time_day_cycle,!weekday,src/code_banks/bank_82.asm,1160,LDA.L !weekday
time_day_cycle,!day,src/code_banks/bank_82.asm,1205,LDA.L !day
time_day_cycle,!weather_tomorrow,src/code_banks/bank_82.asm,1274,; PASS13_WEATHER_FLAGS: converts !weather_tomorrow into current-day flags.
time_day_cycle,!weather_tomorrow,src/code_banks/bank_82.asm,1283,LDA.W !weather_tomorrow
time_day_cycle,!season,src/code_banks/bank_82.asm,1302,LDA.L !season
time_day_cycle,!season,src/code_banks/bank_82.asm,1315,LDA.L !season
time_day_cycle,!season,src/code_banks/bank_82.asm,1333,LDA.L !season
time_day_cycle,!season,src/code_banks/bank_82.asm,1396,LDA.L !season
time_day_cycle,!day,src/code_banks/bank_82.asm,1398,LDA.L !day
time_day_cycle,!weather_tomorrow,src/code_banks/bank_82.asm,1406,STA.W !weather_tomorrow
time_day_cycle,!season,src/code_banks/bank_82.asm,1411,LDA.L !season
time_day_cycle,!day,src/code_banks/bank_82.asm,1414,LDA.L !day
time_day_cycle,!weather_tomorrow,src/code_banks/bank_82.asm,1419,STA.W !weather_tomorrow
time_day_cycle,!day,src/code_banks/bank_82.asm,1424,LDA.L !day
time_day_cycle,!weather_tomorrow,src/code_banks/bank_82.asm,1432,STA.W !weather_tomorrow
time_day_cycle,!season,src/code_banks/bank_82.asm,1437,LDA.L !season
time_day_cycle,!day,src/code_banks/bank_82.asm,1443,LDA.L !day
time_day_cycle,!weather_tomorrow,src/code_banks/bank_82.asm,1448,STA.W !weather_tomorrow
time_day_cycle,!day,src/code_banks/bank_82.asm,1453,LDA.L !day
