group,entry,target,pass87_owner_scene_or_character,pass87_owner_type,pass87_confidence,pass87_evidence,direct_dialog_count,direct_text_ids,direct_text_labels,text_preview_sample,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass82_scene_role,pass86_visual_name_confidence,pass86_primary_visual_semantic_names,pseudocode_preview,pass88_precision_tier,pass88_refined_owner_lane,pass88_manual_target_type,pass88_recommended_next_action,pass88_evidence,pass89_final_name_candidate,pass89_candidate_status,pass89_confirmation_level,pass89_manual_confirmation_action,pass89_manual_prototype_key,pass89_final_alias_line
$1C,7,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry007_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C(),structural_owner_lane,TableDrivenEventScript_5CCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1C;group_name=TableDrivenEventScript_5CCluster;alias=EventScript_G1C_Entry007_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry007,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,$B4943C => TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry007
$1C,8,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry008_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C(),structural_owner_lane,TableDrivenEventScript_5CCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1C;group_name=TableDrivenEventScript_5CCluster;alias=EventScript_G1C_Entry008_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry008,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,$B4943C => TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry008
$1C,9,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry009_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C(),structural_owner_lane,TableDrivenEventScript_5CCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1C;group_name=TableDrivenEventScript_5CCluster;alias=EventScript_G1C_Entry009_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry009,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,$B4943C => TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry009
$1C,10,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry010_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C(),structural_owner_lane,TableDrivenEventScript_5CCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1C;group_name=TableDrivenEventScript_5CCluster;alias=EventScript_G1C_Entry010_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry010,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,$B4943C => TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry010
$1C,11,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry011_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C(),structural_owner_lane,TableDrivenEventScript_5CCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1C;group_name=TableDrivenEventScript_5CCluster;alias=EventScript_G1C_Entry011_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry011,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,$B4943C => TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry011
$1C,12,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry012_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C(),structural_owner_lane,TableDrivenEventScript_5CCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1C;group_name=TableDrivenEventScript_5CCluster;alias=EventScript_G1C_Entry012_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry012,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,$B4943C => TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry012
$1C,13,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry013_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C(),structural_owner_lane,TableDrivenEventScript_5CCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1C;group_name=TableDrivenEventScript_5CCluster;alias=EventScript_G1C_Entry013_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry013,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,$B4943C => TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry013
$1C,14,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry014_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C(),structural_owner_lane,TableDrivenEventScript_5CCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1C;group_name=TableDrivenEventScript_5CCluster;alias=EventScript_G1C_Entry014_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry014,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,$B4943C => TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry014
$1C,15,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry015_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C(),structural_owner_lane,TableDrivenEventScript_5CCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1C;group_name=TableDrivenEventScript_5CCluster;alias=EventScript_G1C_Entry015_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry015,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,$B4943C => TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry015
$1D,0,$B4945C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry000_TableDrivenEventScript9ACluster_ToolInteraction,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,ToolStopOrWait(),structural_owner_lane,TableDrivenEventScript_9ACluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1D;group_name=TableDrivenEventScript_9ACluster;alias=EventScript_G1D_Entry000_TableDrivenEventScript9ACluster_ToolInteraction,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry000,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,$B4945C => TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry000
$1D,1,$B49499,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry001_TableDrivenEventScript9ACluster_ScriptFlow,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,"StartNestedScriptSlot(slot=$01, target=$B494B1) ; StartNestedScriptSlot(slot=$02, target=$B494C6) ; StartNestedScriptSlot(slot=$03, target=$B494E2) ; StartNestedScriptSlot(slot=$04, target=$B494F7) ; EventCoreUNK2() ; StopOrDisableCCSlot()",structural_owner_lane,TableDrivenEventScript_9ACluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1D;group_name=TableDrivenEventScript_9ACluster;alias=EventScript_G1D_Entry001_TableDrivenEventScript9ACluster_ScriptFlow,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry001,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,$B49499 => TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry001
$1D,2,$B49513,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry002_TableDrivenEventScript9ACluster_ToolInteraction,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,ToolStopOrWait(),structural_owner_lane,TableDrivenEventScript_9ACluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1D;group_name=TableDrivenEventScript_9ACluster;alias=EventScript_G1D_Entry002_TableDrivenEventScript9ACluster_ToolInteraction,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry002,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,$B49513 => TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry002
$1D,3,$B4958B,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry003_TableDrivenEventScript9ACluster_ToolInteraction,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,ToolStopOrWait(),structural_owner_lane,TableDrivenEventScript_9ACluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1D;group_name=TableDrivenEventScript_9ACluster;alias=EventScript_G1D_Entry003_TableDrivenEventScript9ACluster_ToolInteraction,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry003,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,$B4958B => TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry003
$1D,4,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry004_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A(),structural_owner_lane,TableDrivenEventScript_9ACluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1D;group_name=TableDrivenEventScript_9ACluster;alias=EventScript_G1D_Entry004_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry004,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,$B4967A => TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry004
$1D,5,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry005_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A(),structural_owner_lane,TableDrivenEventScript_9ACluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1D;group_name=TableDrivenEventScript_9ACluster;alias=EventScript_G1D_Entry005_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry005,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,$B4967A => TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry005
$1D,6,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry006_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A(),structural_owner_lane,TableDrivenEventScript_9ACluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1D;group_name=TableDrivenEventScript_9ACluster;alias=EventScript_G1D_Entry006_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry006,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,$B4967A => TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry006
$1D,7,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry007_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A(),structural_owner_lane,TableDrivenEventScript_9ACluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1D;group_name=TableDrivenEventScript_9ACluster;alias=EventScript_G1D_Entry007_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry007,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,$B4967A => TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry007
$1D,8,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry008_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A(),structural_owner_lane,TableDrivenEventScript_9ACluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1D;group_name=TableDrivenEventScript_9ACluster;alias=EventScript_G1D_Entry008_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry008,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,$B4967A => TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry008
$1D,9,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry009_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A(),structural_owner_lane,TableDrivenEventScript_9ACluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1D;group_name=TableDrivenEventScript_9ACluster;alias=EventScript_G1D_Entry009_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry009,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,$B4967A => TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry009
$1D,10,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry010_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A(),structural_owner_lane,TableDrivenEventScript_9ACluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1D;group_name=TableDrivenEventScript_9ACluster;alias=EventScript_G1D_Entry010_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry010,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,$B4967A => TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry010
$1D,11,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry011_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A(),structural_owner_lane,TableDrivenEventScript_9ACluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1D;group_name=TableDrivenEventScript_9ACluster;alias=EventScript_G1D_Entry011_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry011,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,$B4967A => TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry011
$1D,12,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry012_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A(),structural_owner_lane,TableDrivenEventScript_9ACluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1D;group_name=TableDrivenEventScript_9ACluster;alias=EventScript_G1D_Entry012_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry012,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,$B4967A => TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry012
$1D,13,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry013_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A(),structural_owner_lane,TableDrivenEventScript_9ACluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1D;group_name=TableDrivenEventScript_9ACluster;alias=EventScript_G1D_Entry013_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry013,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,$B4967A => TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry013
$1D,14,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry014_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A(),structural_owner_lane,TableDrivenEventScript_9ACluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1D;group_name=TableDrivenEventScript_9ACluster;alias=EventScript_G1D_Entry014_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry014,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,$B4967A => TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry014
$1D,15,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry015_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A(),structural_owner_lane,TableDrivenEventScript_9ACluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1D;group_name=TableDrivenEventScript_9ACluster;alias=EventScript_G1D_Entry015_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry015,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,$B4967A => TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry015
$1E,0,$B4969A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry000_TableDrivenEventScript5FClusterA_ToolInteraction,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,ToolStopOrWait(),structural_owner_lane,TableDrivenEventScript_5FCluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1E;group_name=TableDrivenEventScript_5FCluster_A;alias=EventScript_G1E_Entry000_TableDrivenEventScript5FClusterA_ToolInteraction,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry000,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,$B4969A => TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry000
$1E,1,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry001_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F(),structural_owner_lane,TableDrivenEventScript_5FCluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1E;group_name=TableDrivenEventScript_5FCluster_A;alias=EventScript_G1E_Entry001_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry001,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,$B49A3F => TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry001
$1E,2,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry002_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F(),structural_owner_lane,TableDrivenEventScript_5FCluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1E;group_name=TableDrivenEventScript_5FCluster_A;alias=EventScript_G1E_Entry002_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry002,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,$B49A3F => TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry002
$1E,3,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry003_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F(),structural_owner_lane,TableDrivenEventScript_5FCluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1E;group_name=TableDrivenEventScript_5FCluster_A;alias=EventScript_G1E_Entry003_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry003,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,$B49A3F => TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry003
$1E,4,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry004_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F(),structural_owner_lane,TableDrivenEventScript_5FCluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1E;group_name=TableDrivenEventScript_5FCluster_A;alias=EventScript_G1E_Entry004_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry004,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,$B49A3F => TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry004
$1E,5,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry005_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F(),structural_owner_lane,TableDrivenEventScript_5FCluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,group=$1E;group_name=TableDrivenEventScript_5FCluster_A;alias=EventScript_G1E_Entry005_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry005,structural_lane_final_candidate,medium_low,verify_eve_specific_branch_by_text_or_schedule_table,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,$B49A3F => TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry005
