group,entry,target,pass87_owner_scene_or_character,pass87_owner_type,pass87_confidence,pass87_evidence,direct_dialog_count,direct_text_ids,direct_text_labels,text_preview_sample,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass82_scene_role,pass86_visual_name_confidence,pass86_primary_visual_semantic_names,pseudocode_preview
$19,4,$B490D3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G19_Entry004_TableDrivenEventScriptF3Cluster_StructuralPayload,TableDrivenEventScript_F3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F3()
$19,5,$B490D3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G19_Entry005_TableDrivenEventScriptF3Cluster_StructuralPayload,TableDrivenEventScript_F3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F3()
$19,6,$B490D3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G19_Entry006_TableDrivenEventScriptF3Cluster_StructuralPayload,TableDrivenEventScript_F3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F3()
$19,7,$B490D3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G19_Entry007_TableDrivenEventScriptF3Cluster_StructuralPayload,TableDrivenEventScript_F3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F3()
$19,8,$B490D3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G19_Entry008_TableDrivenEventScriptF3Cluster_StructuralPayload,TableDrivenEventScript_F3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F3()
$19,9,$B490D3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G19_Entry009_TableDrivenEventScriptF3Cluster_StructuralPayload,TableDrivenEventScript_F3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F3()
$19,10,$B490D3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G19_Entry010_TableDrivenEventScriptF3Cluster_StructuralPayload,TableDrivenEventScript_F3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F3()
$19,11,$B490D3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G19_Entry011_TableDrivenEventScriptF3Cluster_StructuralPayload,TableDrivenEventScript_F3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F3()
$19,12,$B490D3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G19_Entry012_TableDrivenEventScriptF3Cluster_StructuralPayload,TableDrivenEventScript_F3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F3()
$19,13,$B490D3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G19_Entry013_TableDrivenEventScriptF3Cluster_StructuralPayload,TableDrivenEventScript_F3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F3()
$19,14,$B490D3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G19_Entry014_TableDrivenEventScriptF3Cluster_StructuralPayload,TableDrivenEventScript_F3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F3()
$19,15,$B490D3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G19_Entry015_TableDrivenEventScriptF3Cluster_StructuralPayload,TableDrivenEventScript_F3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F3()
$1A,0,$B490F3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1A_Entry000_TableDrivenEventScriptD3Cluster_ToolInteraction,TableDrivenEventScript_D3Cluster,npc_family_romance,script_control_or_table_entry,,,ToolStopOrWait()
$1A,1,$B4911C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1A_Entry001_TableDrivenEventScriptD3Cluster_ToolInteraction,TableDrivenEventScript_D3Cluster,npc_family_romance,script_control_or_table_entry,,,ToolStopOrWait()
$1A,2,$B491B3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1A_Entry002_TableDrivenEventScriptD3Cluster_StructuralPayload,TableDrivenEventScript_D3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$D3()
$1A,3,$B491B3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1A_Entry003_TableDrivenEventScriptD3Cluster_StructuralPayload,TableDrivenEventScript_D3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$D3()
$1A,4,$B491B3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1A_Entry004_TableDrivenEventScriptD3Cluster_StructuralPayload,TableDrivenEventScript_D3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$D3()
$1A,5,$B491B3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1A_Entry005_TableDrivenEventScriptD3Cluster_StructuralPayload,TableDrivenEventScript_D3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$D3()
$1A,6,$B491B3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1A_Entry006_TableDrivenEventScriptD3Cluster_StructuralPayload,TableDrivenEventScript_D3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$D3()
$1A,7,$B491B3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1A_Entry007_TableDrivenEventScriptD3Cluster_StructuralPayload,TableDrivenEventScript_D3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$D3()
$1A,8,$B491B3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1A_Entry008_TableDrivenEventScriptD3Cluster_StructuralPayload,TableDrivenEventScript_D3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$D3()
$1A,9,$B491B3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1A_Entry009_TableDrivenEventScriptD3Cluster_StructuralPayload,TableDrivenEventScript_D3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$D3()
$1A,10,$B491B3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1A_Entry010_TableDrivenEventScriptD3Cluster_StructuralPayload,TableDrivenEventScript_D3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$D3()
$1A,11,$B491B3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1A_Entry011_TableDrivenEventScriptD3Cluster_StructuralPayload,TableDrivenEventScript_D3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$D3()
$1A,12,$B491B3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1A_Entry012_TableDrivenEventScriptD3Cluster_StructuralPayload,TableDrivenEventScript_D3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$D3()
$1A,13,$B491B3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1A_Entry013_TableDrivenEventScriptD3Cluster_StructuralPayload,TableDrivenEventScript_D3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$D3()
$1A,14,$B491B3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1A_Entry014_TableDrivenEventScriptD3Cluster_StructuralPayload,TableDrivenEventScript_D3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$D3()
$1A,15,$B491B3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1A_Entry015_TableDrivenEventScriptD3Cluster_StructuralPayload,TableDrivenEventScript_D3Cluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$D3()
$1B,0,$B491D3,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1B_Entry000_TableDrivenEventScriptF2ClusterB_ToolInteraction,TableDrivenEventScript_F2Cluster_B,npc_family_romance,script_control_or_table_entry,,,ToolStopOrWait()
$1B,1,$B49210,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1B_Entry001_TableDrivenEventScriptF2ClusterB_AudioCue,TableDrivenEventScript_F2Cluster_B,npc_family_romance,audio_sfx_trigger,,,PlayAudioOrMusic(id=$0E) ; UnknownOpcode_$B4()
$1B,2,$B492D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1B_Entry002_TableDrivenEventScriptF2ClusterB_StructuralPayload,TableDrivenEventScript_F2Cluster_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2()
$1B,3,$B492D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1B_Entry003_TableDrivenEventScriptF2ClusterB_StructuralPayload,TableDrivenEventScript_F2Cluster_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2()
$1B,4,$B492D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1B_Entry004_TableDrivenEventScriptF2ClusterB_StructuralPayload,TableDrivenEventScript_F2Cluster_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2()
$1B,5,$B492D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1B_Entry005_TableDrivenEventScriptF2ClusterB_StructuralPayload,TableDrivenEventScript_F2Cluster_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2()
$1B,6,$B492D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1B_Entry006_TableDrivenEventScriptF2ClusterB_StructuralPayload,TableDrivenEventScript_F2Cluster_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2()
$1B,7,$B492D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1B_Entry007_TableDrivenEventScriptF2ClusterB_StructuralPayload,TableDrivenEventScript_F2Cluster_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2()
$1B,8,$B492D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1B_Entry008_TableDrivenEventScriptF2ClusterB_StructuralPayload,TableDrivenEventScript_F2Cluster_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2()
$1B,9,$B492D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1B_Entry009_TableDrivenEventScriptF2ClusterB_StructuralPayload,TableDrivenEventScript_F2Cluster_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2()
$1B,10,$B492D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1B_Entry010_TableDrivenEventScriptF2ClusterB_StructuralPayload,TableDrivenEventScript_F2Cluster_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2()
$1B,11,$B492D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1B_Entry011_TableDrivenEventScriptF2ClusterB_StructuralPayload,TableDrivenEventScript_F2Cluster_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2()
$1B,12,$B492D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1B_Entry012_TableDrivenEventScriptF2ClusterB_StructuralPayload,TableDrivenEventScript_F2Cluster_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2()
$1B,13,$B492D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1B_Entry013_TableDrivenEventScriptF2ClusterB_StructuralPayload,TableDrivenEventScript_F2Cluster_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2()
$1B,14,$B492D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1B_Entry014_TableDrivenEventScriptF2ClusterB_StructuralPayload,TableDrivenEventScript_F2Cluster_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2()
$1B,15,$B492D2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1B_Entry015_TableDrivenEventScriptF2ClusterB_StructuralPayload,TableDrivenEventScript_F2Cluster_B,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$F2()
$1C,0,$B492F2,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry000_TableDrivenEventScript5CCluster_ToolInteraction,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,ToolStopOrWait()
$1C,1,$B4931D,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry001_TableDrivenEventScript5CCluster_AudioCue,TableDrivenEventScript_5CCluster,npc_family_romance,audio_sfx_trigger,,,PlayAudioOrMusic(id=$0E) ; UnknownOpcode_$B4()
$1C,2,$B49401,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry002_TableDrivenEventScript5CCluster_ToolInteraction,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,ToolStopOrWait()
$1C,3,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry003_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C()
$1C,4,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry004_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C()
$1C,5,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry005_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C()
$1C,6,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry006_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C()
$1C,7,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry007_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C()
$1C,8,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry008_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C()
$1C,9,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry009_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C()
$1C,10,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry010_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C()
$1C,11,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry011_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C()
$1C,12,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry012_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C()
$1C,13,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry013_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C()
$1C,14,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry014_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C()
$1C,15,$B4943C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1C_Entry015_TableDrivenEventScript5CCluster_StructuralPayload,TableDrivenEventScript_5CCluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5C()
$1D,0,$B4945C,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry000_TableDrivenEventScript9ACluster_ToolInteraction,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,ToolStopOrWait()
$1D,1,$B49499,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry001_TableDrivenEventScript9ACluster_ScriptFlow,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,"StartNestedScriptSlot(slot=$01, target=$B494B1) ; StartNestedScriptSlot(slot=$02, target=$B494C6) ; StartNestedScriptSlot(slot=$03, target=$B494E2) ; StartNestedScriptSlot(slot=$04, target=$B494F7) ; EventCoreUNK2() ; StopOrDisableCCSlot()"
$1D,2,$B49513,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry002_TableDrivenEventScript9ACluster_ToolInteraction,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,ToolStopOrWait()
$1D,3,$B4958B,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry003_TableDrivenEventScript9ACluster_ToolInteraction,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,ToolStopOrWait()
$1D,4,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry004_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A()
$1D,5,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry005_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A()
$1D,6,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry006_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A()
$1D,7,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry007_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A()
$1D,8,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry008_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A()
$1D,9,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry009_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A()
$1D,10,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry010_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A()
$1D,11,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry011_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A()
$1D,12,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry012_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A()
$1D,13,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry013_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A()
$1D,14,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry014_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A()
$1D,15,$B4967A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1D_Entry015_TableDrivenEventScript9ACluster_StructuralPayload,TableDrivenEventScript_9ACluster,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$9A()
$1E,0,$B4969A,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry000_TableDrivenEventScript5FClusterA_ToolInteraction,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,ToolStopOrWait()
$1E,1,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry001_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F()
$1E,2,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry002_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F()
$1E,3,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry003_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F()
$1E,4,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry004_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F()
$1E,5,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry005_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F()
$1E,6,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry006_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F()
$1E,7,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry007_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F()
$1E,8,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry008_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F()
$1E,9,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry009_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F()
$1E,10,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry010_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F()
$1E,11,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry011_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F()
$1E,12,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry012_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F()
$1E,13,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry013_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F()
$1E,14,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry014_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F()
$1E,15,$B49A3F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G1E_Entry015_TableDrivenEventScript5FClusterA_StructuralPayload,TableDrivenEventScript_5FCluster_A,npc_family_romance,script_control_or_table_entry,,,UnknownOpcode_$5F()
