group,entry,target,pass81_entry_alias,alias_tier,confidence,group_semantic_name,group_category,first_opcode,first_name,classes,commands,stop_reason,reason,pseudocode_preview
$26,9,$B4B65E,EventScript_G26_Entry009_StewCookingPotEventDialogue_StructuralPayload,group_semantic_structural,medium_high_structural,StewCookingPotEventDialogue,dialog_anchor,$7E,UnknownOpcode_7E,unknown:1,1,unknown_opcode_$7E,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$7E()
$26,10,$B4B65E,EventScript_G26_Entry010_StewCookingPotEventDialogue_StructuralPayload,group_semantic_structural,medium_high_structural,StewCookingPotEventDialogue,dialog_anchor,$7E,UnknownOpcode_7E,unknown:1,1,unknown_opcode_$7E,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$7E()
$26,11,$B4B65E,EventScript_G26_Entry011_StewCookingPotEventDialogue_StructuralPayload,group_semantic_structural,medium_high_structural,StewCookingPotEventDialogue,dialog_anchor,$7E,UnknownOpcode_7E,unknown:1,1,unknown_opcode_$7E,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$7E()
$26,12,$B4B65E,EventScript_G26_Entry012_StewCookingPotEventDialogue_StructuralPayload,group_semantic_structural,medium_high_structural,StewCookingPotEventDialogue,dialog_anchor,$7E,UnknownOpcode_7E,unknown:1,1,unknown_opcode_$7E,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$7E()
$26,13,$B4B65E,EventScript_G26_Entry013_StewCookingPotEventDialogue_StructuralPayload,group_semantic_structural,medium_high_structural,StewCookingPotEventDialogue,dialog_anchor,$7E,UnknownOpcode_7E,unknown:1,1,unknown_opcode_$7E,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$7E()
$26,14,$B4B65E,EventScript_G26_Entry014_StewCookingPotEventDialogue_StructuralPayload,group_semantic_structural,medium_high_structural,StewCookingPotEventDialogue,dialog_anchor,$7E,UnknownOpcode_7E,unknown:1,1,unknown_opcode_$7E,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$7E()
$26,15,$B4B65E,EventScript_G26_Entry015_StewCookingPotEventDialogue_StructuralPayload,group_semantic_structural,medium_high_structural,StewCookingPotEventDialogue,dialog_anchor,$7E,UnknownOpcode_7E,unknown:1,1,unknown_opcode_$7E,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$7E()
$27,0,$B4B67E,EventScript_G27_Entry000_TableDrivenEventScriptEBCluster_ObjectVisual,table_structural_alias,medium_structural,TableDrivenEventScript_EBCluster,table_driven_scene,$4F,Set60,cc_state_object:1 script_control:1,2,stop_or_wait_opcode_$50,Derived from Pass80 group semantic name plus class_priority.,Set60() ; ToolStopOrWait()
$27,1,$B4B947,EventScript_G27_Entry001_TableDrivenEventScriptEBCluster_ObjectVisual,table_structural_alias,medium_structural,TableDrivenEventScript_EBCluster,table_driven_scene,$4F,Set60,cc_state_object:1 script_control:1,2,stop_or_wait_opcode_$50,Derived from Pass80 group semantic name plus class_priority.,Set60() ; ToolStopOrWait()
$27,2,$B4B9C2,EventScript_G27_Entry002_TableDrivenEventScriptEBCluster_ObjectVisual,table_structural_alias,medium_structural,TableDrivenEventScript_EBCluster,table_driven_scene,$4F,Set60,cc_state_object:1 script_control:1,2,stop_or_wait_opcode_$50,Derived from Pass80 group semantic name plus class_priority.,Set60() ; ToolStopOrWait()
$27,3,$B4BA8E,EventScript_G27_Entry003_TableDrivenEventScriptEBCluster_ObjectVisual,table_structural_alias,medium_structural,TableDrivenEventScript_EBCluster,table_driven_scene,$4F,Set60,cc_state_object:1 script_control:1,2,stop_or_wait_opcode_$50,Derived from Pass80 group semantic name plus class_priority.,Set60() ; ToolStopOrWait()
$27,4,$B4BACB,EventScript_G27_Entry004_TableDrivenEventScriptEBCluster_StructuralPayload,table_structural_alias,medium_structural,TableDrivenEventScript_EBCluster,table_driven_scene,$EB,UnknownOpcode_EB,unknown:1,1,unknown_opcode_$EB,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$EB()
$27,5,$B4BACB,EventScript_G27_Entry005_TableDrivenEventScriptEBCluster_StructuralPayload,table_structural_alias,medium_structural,TableDrivenEventScript_EBCluster,table_driven_scene,$EB,UnknownOpcode_EB,unknown:1,1,unknown_opcode_$EB,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$EB()
$27,6,$B4BACB,EventScript_G27_Entry006_TableDrivenEventScriptEBCluster_StructuralPayload,table_structural_alias,medium_structural,TableDrivenEventScript_EBCluster,table_driven_scene,$EB,UnknownOpcode_EB,unknown:1,1,unknown_opcode_$EB,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$EB()
$27,7,$B4BACB,EventScript_G27_Entry007_TableDrivenEventScriptEBCluster_StructuralPayload,table_structural_alias,medium_structural,TableDrivenEventScript_EBCluster,table_driven_scene,$EB,UnknownOpcode_EB,unknown:1,1,unknown_opcode_$EB,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$EB()
$27,8,$B4BACB,EventScript_G27_Entry008_TableDrivenEventScriptEBCluster_StructuralPayload,table_structural_alias,medium_structural,TableDrivenEventScript_EBCluster,table_driven_scene,$EB,UnknownOpcode_EB,unknown:1,1,unknown_opcode_$EB,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$EB()
$27,9,$B4BACB,EventScript_G27_Entry009_TableDrivenEventScriptEBCluster_StructuralPayload,table_structural_alias,medium_structural,TableDrivenEventScript_EBCluster,table_driven_scene,$EB,UnknownOpcode_EB,unknown:1,1,unknown_opcode_$EB,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$EB()
$27,10,$B4BACB,EventScript_G27_Entry010_TableDrivenEventScriptEBCluster_StructuralPayload,table_structural_alias,medium_structural,TableDrivenEventScript_EBCluster,table_driven_scene,$EB,UnknownOpcode_EB,unknown:1,1,unknown_opcode_$EB,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$EB()
$27,11,$B4BACB,EventScript_G27_Entry011_TableDrivenEventScriptEBCluster_StructuralPayload,table_structural_alias,medium_structural,TableDrivenEventScript_EBCluster,table_driven_scene,$EB,UnknownOpcode_EB,unknown:1,1,unknown_opcode_$EB,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$EB()
$27,12,$B4BACB,EventScript_G27_Entry012_TableDrivenEventScriptEBCluster_StructuralPayload,table_structural_alias,medium_structural,TableDrivenEventScript_EBCluster,table_driven_scene,$EB,UnknownOpcode_EB,unknown:1,1,unknown_opcode_$EB,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$EB()
$27,13,$B4BACB,EventScript_G27_Entry013_TableDrivenEventScriptEBCluster_StructuralPayload,table_structural_alias,medium_structural,TableDrivenEventScript_EBCluster,table_driven_scene,$EB,UnknownOpcode_EB,unknown:1,1,unknown_opcode_$EB,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$EB()
$27,14,$B4BACB,EventScript_G27_Entry014_TableDrivenEventScriptEBCluster_StructuralPayload,table_structural_alias,medium_structural,TableDrivenEventScript_EBCluster,table_driven_scene,$EB,UnknownOpcode_EB,unknown:1,1,unknown_opcode_$EB,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$EB()
$27,15,$B4BACB,EventScript_G27_Entry015_TableDrivenEventScriptEBCluster_StructuralPayload,table_structural_alias,medium_structural,TableDrivenEventScript_EBCluster,table_driven_scene,$EB,UnknownOpcode_EB,unknown:1,1,unknown_opcode_$EB,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$EB()
$28,0,$B4BAEB,EventScript_G28_Entry000_CrossBankStatePointerRouterA_ObjectVisual,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_A,state_gate_router,$4F,Set60,cc_state_object:1 script_control:1,2,stop_or_wait_opcode_$50,Derived from Pass80 group semantic name plus class_priority.,Set60() ; ToolStopOrWait()
$28,1,$B4BB06,EventScript_G28_Entry001_CrossBankStatePointerRouterA_ObjectVisual,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_A,state_gate_router,$4F,Set60,cc_state_object:1 script_control:1,2,stop_or_wait_opcode_$50,Derived from Pass80 group semantic name plus class_priority.,Set60() ; ToolStopOrWait()
$28,2,$B4BD19,EventScript_G28_Entry002_CrossBankStatePointerRouterA_ObjectVisual,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_A,state_gate_router,$4F,Set60,cc_state_object:1 script_control:1,2,stop_or_wait_opcode_$50,Derived from Pass80 group semantic name plus class_priority.,Set60() ; ToolStopOrWait()
$28,3,$B4C3AC,EventScript_G28_Entry003_CrossBankStatePointerRouterA_ObjectVisual,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_A,state_gate_router,$4F,Set60,cc_state_object:1 script_control:1,2,stop_or_wait_opcode_$50,Derived from Pass80 group semantic name plus class_priority.,Set60() ; ToolStopOrWait()
$28,4,$B4C427,EventScript_G28_Entry004_CrossBankStatePointerRouterA_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_A,state_gate_router,$47,SetValueByte,flags_values:1 unknown:1,2,unknown_opcode_$C4,Derived from Pass80 group semantic name plus class_priority.,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,5,$B4C427,EventScript_G28_Entry005_CrossBankStatePointerRouterA_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_A,state_gate_router,$47,SetValueByte,flags_values:1 unknown:1,2,unknown_opcode_$C4,Derived from Pass80 group semantic name plus class_priority.,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,6,$B4C427,EventScript_G28_Entry006_CrossBankStatePointerRouterA_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_A,state_gate_router,$47,SetValueByte,flags_values:1 unknown:1,2,unknown_opcode_$C4,Derived from Pass80 group semantic name plus class_priority.,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,7,$B4C427,EventScript_G28_Entry007_CrossBankStatePointerRouterA_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_A,state_gate_router,$47,SetValueByte,flags_values:1 unknown:1,2,unknown_opcode_$C4,Derived from Pass80 group semantic name plus class_priority.,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,8,$B4C427,EventScript_G28_Entry008_CrossBankStatePointerRouterA_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_A,state_gate_router,$47,SetValueByte,flags_values:1 unknown:1,2,unknown_opcode_$C4,Derived from Pass80 group semantic name plus class_priority.,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,9,$B4C427,EventScript_G28_Entry009_CrossBankStatePointerRouterA_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_A,state_gate_router,$47,SetValueByte,flags_values:1 unknown:1,2,unknown_opcode_$C4,Derived from Pass80 group semantic name plus class_priority.,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,10,$B4C427,EventScript_G28_Entry010_CrossBankStatePointerRouterA_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_A,state_gate_router,$47,SetValueByte,flags_values:1 unknown:1,2,unknown_opcode_$C4,Derived from Pass80 group semantic name plus class_priority.,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,11,$B4C427,EventScript_G28_Entry011_CrossBankStatePointerRouterA_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_A,state_gate_router,$47,SetValueByte,flags_values:1 unknown:1,2,unknown_opcode_$C4,Derived from Pass80 group semantic name plus class_priority.,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,12,$B4C427,EventScript_G28_Entry012_CrossBankStatePointerRouterA_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_A,state_gate_router,$47,SetValueByte,flags_values:1 unknown:1,2,unknown_opcode_$C4,Derived from Pass80 group semantic name plus class_priority.,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,13,$B4C427,EventScript_G28_Entry013_CrossBankStatePointerRouterA_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_A,state_gate_router,$47,SetValueByte,flags_values:1 unknown:1,2,unknown_opcode_$C4,Derived from Pass80 group semantic name plus class_priority.,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,14,$B4C427,EventScript_G28_Entry014_CrossBankStatePointerRouterA_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_A,state_gate_router,$47,SetValueByte,flags_values:1 unknown:1,2,unknown_opcode_$C4,Derived from Pass80 group semantic name plus class_priority.,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,15,$B4C427,EventScript_G28_Entry015_CrossBankStatePointerRouterA_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_A,state_gate_router,$47,SetValueByte,flags_values:1 unknown:1,2,unknown_opcode_$C4,Derived from Pass80 group semantic name plus class_priority.,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$29,0,$B4C447,EventScript_G29_Entry000_TableDrivenTransitionScriptD8ClusterB_ScriptFlow,table_structural_alias,medium_structural,TableDrivenTransitionScript_D8Cluster_B,table_driven_scene,$09,StartNestedScriptSlot,script_control:2 special_unknown:1,3,stop_or_wait_opcode_$10,Derived from Pass80 group semantic name plus class_priority.,"StartNestedScriptSlot(slot=$01, target=$B4C44D) ; EventCoreUNK2() ; StopOrDisableCCSlot()"
$29,1,$B4C4B8,EventScript_G29_Entry001_TableDrivenTransitionScriptD8ClusterB_StructuralPayload,table_structural_alias,medium_structural,TableDrivenTransitionScript_D8Cluster_B,table_driven_scene,$D8,UnknownOpcode_D8,unknown:1,1,unknown_opcode_$D8,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$D8()
$29,2,$B4C4B8,EventScript_G29_Entry002_TableDrivenTransitionScriptD8ClusterB_StructuralPayload,table_structural_alias,medium_structural,TableDrivenTransitionScript_D8Cluster_B,table_driven_scene,$D8,UnknownOpcode_D8,unknown:1,1,unknown_opcode_$D8,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$D8()
$29,3,$B4C4B8,EventScript_G29_Entry003_TableDrivenTransitionScriptD8ClusterB_StructuralPayload,table_structural_alias,medium_structural,TableDrivenTransitionScript_D8Cluster_B,table_driven_scene,$D8,UnknownOpcode_D8,unknown:1,1,unknown_opcode_$D8,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$D8()
$29,4,$B4C4B8,EventScript_G29_Entry004_TableDrivenTransitionScriptD8ClusterB_StructuralPayload,table_structural_alias,medium_structural,TableDrivenTransitionScript_D8Cluster_B,table_driven_scene,$D8,UnknownOpcode_D8,unknown:1,1,unknown_opcode_$D8,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$D8()
$29,5,$B4C4B8,EventScript_G29_Entry005_TableDrivenTransitionScriptD8ClusterB_StructuralPayload,table_structural_alias,medium_structural,TableDrivenTransitionScript_D8Cluster_B,table_driven_scene,$D8,UnknownOpcode_D8,unknown:1,1,unknown_opcode_$D8,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$D8()
$29,6,$B4C4B8,EventScript_G29_Entry006_TableDrivenTransitionScriptD8ClusterB_StructuralPayload,table_structural_alias,medium_structural,TableDrivenTransitionScript_D8Cluster_B,table_driven_scene,$D8,UnknownOpcode_D8,unknown:1,1,unknown_opcode_$D8,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$D8()
$29,7,$B4C4B8,EventScript_G29_Entry007_TableDrivenTransitionScriptD8ClusterB_StructuralPayload,table_structural_alias,medium_structural,TableDrivenTransitionScript_D8Cluster_B,table_driven_scene,$D8,UnknownOpcode_D8,unknown:1,1,unknown_opcode_$D8,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$D8()
$29,8,$B4C4B8,EventScript_G29_Entry008_TableDrivenTransitionScriptD8ClusterB_StructuralPayload,table_structural_alias,medium_structural,TableDrivenTransitionScript_D8Cluster_B,table_driven_scene,$D8,UnknownOpcode_D8,unknown:1,1,unknown_opcode_$D8,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$D8()
$29,9,$B4C4B8,EventScript_G29_Entry009_TableDrivenTransitionScriptD8ClusterB_StructuralPayload,table_structural_alias,medium_structural,TableDrivenTransitionScript_D8Cluster_B,table_driven_scene,$D8,UnknownOpcode_D8,unknown:1,1,unknown_opcode_$D8,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$D8()
$29,10,$B4C4B8,EventScript_G29_Entry010_TableDrivenTransitionScriptD8ClusterB_StructuralPayload,table_structural_alias,medium_structural,TableDrivenTransitionScript_D8Cluster_B,table_driven_scene,$D8,UnknownOpcode_D8,unknown:1,1,unknown_opcode_$D8,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$D8()
$29,11,$B4C4B8,EventScript_G29_Entry011_TableDrivenTransitionScriptD8ClusterB_StructuralPayload,table_structural_alias,medium_structural,TableDrivenTransitionScript_D8Cluster_B,table_driven_scene,$D8,UnknownOpcode_D8,unknown:1,1,unknown_opcode_$D8,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$D8()
$29,12,$B4C4B8,EventScript_G29_Entry012_TableDrivenTransitionScriptD8ClusterB_StructuralPayload,table_structural_alias,medium_structural,TableDrivenTransitionScript_D8Cluster_B,table_driven_scene,$D8,UnknownOpcode_D8,unknown:1,1,unknown_opcode_$D8,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$D8()
$29,13,$B4C4B8,EventScript_G29_Entry013_TableDrivenTransitionScriptD8ClusterB_StructuralPayload,table_structural_alias,medium_structural,TableDrivenTransitionScript_D8Cluster_B,table_driven_scene,$D8,UnknownOpcode_D8,unknown:1,1,unknown_opcode_$D8,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$D8()
$29,14,$B4C4B8,EventScript_G29_Entry014_TableDrivenTransitionScriptD8ClusterB_StructuralPayload,table_structural_alias,medium_structural,TableDrivenTransitionScript_D8Cluster_B,table_driven_scene,$D8,UnknownOpcode_D8,unknown:1,1,unknown_opcode_$D8,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$D8()
$29,15,$B4C4B8,EventScript_G29_Entry015_TableDrivenTransitionScriptD8ClusterB_StructuralPayload,table_structural_alias,medium_structural,TableDrivenTransitionScript_D8Cluster_B,table_driven_scene,$D8,UnknownOpcode_D8,unknown:1,1,unknown_opcode_$D8,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$D8()
$2A,0,$B4C4D8,EventScript_G2A_Entry000_CrossBankStatePointerRouterB_ObjectVisual,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_B,state_gate_router,$1A,SpawnOrMoveCCObject,cc_state_object:7 script_control:3 special_unknown:1,11,stop_or_wait_opcode_$10,Derived from Pass80 group semantic name plus class_priority.,"SpawnOrMoveCCObject(x=$0218, y=$0078, visual=$87A4, mode=$00) ; WaitOrSetCCCounter(value=$0001) ; SetCCObjectParam(param=$0305, value=$01) ; SetCCVelocityOrDelta(a=$01, b=$00, c=$50, d=$01) ; SetCCObjectParam(param=$0304, value=$01) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectParam(param=$0305, value=$01) ; SetCCVelocityOrDelta(a=$02, b=$00, c=$80, d=$01) ; EventCoreUNK1() ; SetCCObjectParam8(a=$33, b=$1F, c=$7F, d=$0A, e=$00) ; ..."
$2A,1,$B4C504,EventScript_G2A_Entry001_CrossBankStatePointerRouterB_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_B,state_gate_router,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,3,unknown_opcode_$C5,Derived from Pass80 group semantic name plus class_priority.,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,2,$B4C504,EventScript_G2A_Entry002_CrossBankStatePointerRouterB_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_B,state_gate_router,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,3,unknown_opcode_$C5,Derived from Pass80 group semantic name plus class_priority.,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,3,$B4C504,EventScript_G2A_Entry003_CrossBankStatePointerRouterB_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_B,state_gate_router,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,3,unknown_opcode_$C5,Derived from Pass80 group semantic name plus class_priority.,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,4,$B4C504,EventScript_G2A_Entry004_CrossBankStatePointerRouterB_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_B,state_gate_router,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,3,unknown_opcode_$C5,Derived from Pass80 group semantic name plus class_priority.,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,5,$B4C504,EventScript_G2A_Entry005_CrossBankStatePointerRouterB_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_B,state_gate_router,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,3,unknown_opcode_$C5,Derived from Pass80 group semantic name plus class_priority.,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,6,$B4C504,EventScript_G2A_Entry006_CrossBankStatePointerRouterB_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_B,state_gate_router,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,3,unknown_opcode_$C5,Derived from Pass80 group semantic name plus class_priority.,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,7,$B4C504,EventScript_G2A_Entry007_CrossBankStatePointerRouterB_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_B,state_gate_router,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,3,unknown_opcode_$C5,Derived from Pass80 group semantic name plus class_priority.,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,8,$B4C504,EventScript_G2A_Entry008_CrossBankStatePointerRouterB_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_B,state_gate_router,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,3,unknown_opcode_$C5,Derived from Pass80 group semantic name plus class_priority.,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,9,$B4C504,EventScript_G2A_Entry009_CrossBankStatePointerRouterB_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_B,state_gate_router,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,3,unknown_opcode_$C5,Derived from Pass80 group semantic name plus class_priority.,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,10,$B4C504,EventScript_G2A_Entry010_CrossBankStatePointerRouterB_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_B,state_gate_router,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,3,unknown_opcode_$C5,Derived from Pass80 group semantic name plus class_priority.,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,11,$B4C504,EventScript_G2A_Entry011_CrossBankStatePointerRouterB_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_B,state_gate_router,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,3,unknown_opcode_$C5,Derived from Pass80 group semantic name plus class_priority.,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,12,$B4C504,EventScript_G2A_Entry012_CrossBankStatePointerRouterB_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_B,state_gate_router,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,3,unknown_opcode_$C5,Derived from Pass80 group semantic name plus class_priority.,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,13,$B4C504,EventScript_G2A_Entry013_CrossBankStatePointerRouterB_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_B,state_gate_router,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,3,unknown_opcode_$C5,Derived from Pass80 group semantic name plus class_priority.,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,14,$B4C504,EventScript_G2A_Entry014_CrossBankStatePointerRouterB_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_B,state_gate_router,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,3,unknown_opcode_$C5,Derived from Pass80 group semantic name plus class_priority.,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,15,$B4C504,EventScript_G2A_Entry015_CrossBankStatePointerRouterB_FlagState,group_semantic_structural,medium_structural,CrossBankStatePointerRouter_B,state_gate_router,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,3,unknown_opcode_$C5,Derived from Pass80 group semantic name plus class_priority.,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2B,0,$B4C524,EventScript_G2B_Entry000_TableDrivenEventScript68Cluster_ObjectVisual,table_structural_alias,medium_structural,TableDrivenEventScript_68Cluster,table_driven_scene,$1A,SpawnOrMoveCCObject,cc_state_object:5 script_control:3 special_unknown:1,9,stop_or_wait_opcode_$10,Derived from Pass80 group semantic name plus class_priority.,"SpawnOrMoveCCObject(x=$0088, y=$0098, visual=$8798, mode=$00) ; WaitOrSetCCCounter(value=$0001) ; SetCCObjectParam(param=$0303, value=$00) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$30, d=$01) ; WaitOrSetCCCounter(value=$003C) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$50, d=$01) ; EventCoreUNK1() ; SetCCObjectParam8(a=$33, b=$1F, c=$7F, d=$0A, e=$00) ; StopOrDisableCCSlot()"
$2B,1,$B4C548,EventScript_G2B_Entry001_TableDrivenEventScript68Cluster_StructuralPayload,table_structural_alias,medium_structural,TableDrivenEventScript_68Cluster,table_driven_scene,$68,UnknownOpcode_68,unknown:1,1,unknown_opcode_$68,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$68()
$2B,2,$B4C548,EventScript_G2B_Entry002_TableDrivenEventScript68Cluster_StructuralPayload,table_structural_alias,medium_structural,TableDrivenEventScript_68Cluster,table_driven_scene,$68,UnknownOpcode_68,unknown:1,1,unknown_opcode_$68,Derived from Pass80 group semantic name plus class_priority.,UnknownOpcode_$68()
