group,label,entry,target,duplicate_count,commands,unknown_commands,stop_reason,first_opcode,first_name,classes,pseudocode_preview
$21,EventScriptGroup_21,8,$B49FD8,15,1,1,unknown_opcode_$F8,$F8,UnknownOpcode_F8,unknown:1,UnknownOpcode_$F8()
$21,EventScriptGroup_21,9,$B49FD8,15,1,1,unknown_opcode_$F8,$F8,UnknownOpcode_F8,unknown:1,UnknownOpcode_$F8()
$21,EventScriptGroup_21,10,$B49FD8,15,1,1,unknown_opcode_$F8,$F8,UnknownOpcode_F8,unknown:1,UnknownOpcode_$F8()
$21,EventScriptGroup_21,11,$B49FD8,15,1,1,unknown_opcode_$F8,$F8,UnknownOpcode_F8,unknown:1,UnknownOpcode_$F8()
$21,EventScriptGroup_21,12,$B49FD8,15,1,1,unknown_opcode_$F8,$F8,UnknownOpcode_F8,unknown:1,UnknownOpcode_$F8()
$21,EventScriptGroup_21,13,$B49FD8,15,1,1,unknown_opcode_$F8,$F8,UnknownOpcode_F8,unknown:1,UnknownOpcode_$F8()
$21,EventScriptGroup_21,14,$B49FD8,15,1,1,unknown_opcode_$F8,$F8,UnknownOpcode_F8,unknown:1,UnknownOpcode_$F8()
$21,EventScriptGroup_21,15,$B49FD8,15,1,1,unknown_opcode_$F8,$F8,UnknownOpcode_F8,unknown:1,UnknownOpcode_$F8()
$22,EventScriptGroup_22,0,$B49FF8,1,1,0,stop_or_wait_opcode_$50,$50,ToolStopOrWait,script_control:1,ToolStopOrWait()
$22,EventScriptGroup_22,1,$B4A045,1,1,0,stop_or_wait_opcode_$50,$50,ToolStopOrWait,script_control:1,ToolStopOrWait()
$22,EventScriptGroup_22,2,$B4A091,1,1,0,stop_or_wait_opcode_$50,$50,ToolStopOrWait,script_control:1,ToolStopOrWait()
$22,EventScriptGroup_22,3,$B4A0B6,1,1,0,stop_or_wait_opcode_$50,$50,ToolStopOrWait,script_control:1,ToolStopOrWait()
$22,EventScriptGroup_22,4,$B4A0D2,1,1,0,stop_or_wait_opcode_$50,$50,ToolStopOrWait,script_control:1,ToolStopOrWait()
$22,EventScriptGroup_22,5,$B4A11E,1,1,0,stop_or_wait_opcode_$50,$50,ToolStopOrWait,script_control:1,ToolStopOrWait()
$22,EventScriptGroup_22,6,$B4A141,1,1,0,stop_or_wait_opcode_$50,$50,ToolStopOrWait,script_control:1,ToolStopOrWait()
$22,EventScriptGroup_22,7,$B4A1BC,1,1,0,stop_or_wait_opcode_$50,$50,ToolStopOrWait,script_control:1,ToolStopOrWait()
$22,EventScriptGroup_22,8,$B4A1D8,1,1,0,stop_or_wait_opcode_$50,$50,ToolStopOrWait,script_control:1,ToolStopOrWait()
$22,EventScriptGroup_22,9,$B4A278,1,1,0,stop_or_wait_opcode_$50,$50,ToolStopOrWait,script_control:1,ToolStopOrWait()
$22,EventScriptGroup_22,10,$B4A297,1,1,0,stop_or_wait_opcode_$50,$50,ToolStopOrWait,script_control:1,ToolStopOrWait()
$22,EventScriptGroup_22,11,$B4A301,1,1,0,stop_or_wait_opcode_$50,$50,ToolStopOrWait,script_control:1,ToolStopOrWait()
$22,EventScriptGroup_22,12,$B4A321,1,1,0,stop_or_wait_opcode_$50,$50,ToolStopOrWait,script_control:1,ToolStopOrWait()
$22,EventScriptGroup_22,13,$B4A37F,3,1,1,unknown_opcode_$9F,$9F,UnknownOpcode_9F,unknown:1,UnknownOpcode_$9F()
$22,EventScriptGroup_22,14,$B4A37F,3,1,1,unknown_opcode_$9F,$9F,UnknownOpcode_9F,unknown:1,UnknownOpcode_$9F()
$22,EventScriptGroup_22,15,$B4A37F,3,1,1,unknown_opcode_$9F,$9F,UnknownOpcode_9F,unknown:1,UnknownOpcode_$9F()
$23,EventScriptGroup_23,0,$B4A39F,1,9,0,stop_or_wait_opcode_$10,$09,StartNestedScriptSlot,script_control:4 screen_transition:2 special_unknown:1 audio:1 flags_values:1,"StartNestedScriptSlot(slot=$0C, target=$B4A3B7) ; StartNestedScriptSlot(slot=$0D, target=$B4A3F1) ; StartNestedScriptSlot(slot=$0E, target=$B4A429) ; ChangeGameState() ; EventCoreUNK2() ; AudioRelated3(a=$23, b=$0007, c=$003C) ; Compare7AFlag(value=$00) ; ChangeGameState2() ; StopOrDisableCCSlot()"
$23,EventScriptGroup_23,1,$B4A455,15,1,1,unknown_opcode_$75,$75,UnknownOpcode_75,unknown:1,UnknownOpcode_$75()
$23,EventScriptGroup_23,2,$B4A455,15,1,1,unknown_opcode_$75,$75,UnknownOpcode_75,unknown:1,UnknownOpcode_$75()
$23,EventScriptGroup_23,3,$B4A455,15,1,1,unknown_opcode_$75,$75,UnknownOpcode_75,unknown:1,UnknownOpcode_$75()
$23,EventScriptGroup_23,4,$B4A455,15,1,1,unknown_opcode_$75,$75,UnknownOpcode_75,unknown:1,UnknownOpcode_$75()
$23,EventScriptGroup_23,5,$B4A455,15,1,1,unknown_opcode_$75,$75,UnknownOpcode_75,unknown:1,UnknownOpcode_$75()
$23,EventScriptGroup_23,6,$B4A455,15,1,1,unknown_opcode_$75,$75,UnknownOpcode_75,unknown:1,UnknownOpcode_$75()
$23,EventScriptGroup_23,7,$B4A455,15,1,1,unknown_opcode_$75,$75,UnknownOpcode_75,unknown:1,UnknownOpcode_$75()
$23,EventScriptGroup_23,8,$B4A455,15,1,1,unknown_opcode_$75,$75,UnknownOpcode_75,unknown:1,UnknownOpcode_$75()
$23,EventScriptGroup_23,9,$B4A455,15,1,1,unknown_opcode_$75,$75,UnknownOpcode_75,unknown:1,UnknownOpcode_$75()
$23,EventScriptGroup_23,10,$B4A455,15,1,1,unknown_opcode_$75,$75,UnknownOpcode_75,unknown:1,UnknownOpcode_$75()
$23,EventScriptGroup_23,11,$B4A455,15,1,1,unknown_opcode_$75,$75,UnknownOpcode_75,unknown:1,UnknownOpcode_$75()
$23,EventScriptGroup_23,12,$B4A455,15,1,1,unknown_opcode_$75,$75,UnknownOpcode_75,unknown:1,UnknownOpcode_$75()
$23,EventScriptGroup_23,13,$B4A455,15,1,1,unknown_opcode_$75,$75,UnknownOpcode_75,unknown:1,UnknownOpcode_$75()
$23,EventScriptGroup_23,14,$B4A455,15,1,1,unknown_opcode_$75,$75,UnknownOpcode_75,unknown:1,UnknownOpcode_$75()
$23,EventScriptGroup_23,15,$B4A455,15,1,1,unknown_opcode_$75,$75,UnknownOpcode_75,unknown:1,UnknownOpcode_$75()
$24,EventScriptGroup_24,0,$B4A475,1,6,1,unknown_opcode_$7B,$08,ChangeGameState,cc_state_object:2 screen_transition:1 special_unknown:1 time_rng_palette:1 unknown:1,"ChangeGameState() ; SpawnOrMoveCCObject(x=$FFF8, y=$01A8, visual=$82AC, mode=$02) ; EventCoreUNK2() ; SetCCObjectParam7(a=$00, b=$28, c=$00, d=$07) ; SetHour(hour=27) ; UnknownOpcode_$7B()"
$24,EventScriptGroup_24,1,$B4A531,1,6,1,unknown_opcode_$9B,$08,ChangeGameState,cc_state_object:2 screen_transition:1 special_unknown:1 time_rng_palette:1 unknown:1,"ChangeGameState() ; SpawnOrMoveCCObject(x=$FFF8, y=$01A8, visual=$8318, mode=$02) ; EventCoreUNK2() ; SetCCObjectParam7(a=$00, b=$28, c=$00, d=$07) ; SetHour(hour=27) ; UnknownOpcode_$9B()"
$24,EventScriptGroup_24,2,$B4A55D,1,6,1,unknown_opcode_$5F,$08,ChangeGameState,cc_state_object:2 screen_transition:1 special_unknown:1 time_rng_palette:1 unknown:1,"ChangeGameState() ; SpawnOrMoveCCObject(x=$FFF8, y=$01A8, visual=$8240, mode=$02) ; EventCoreUNK2() ; SetCCObjectParam7(a=$00, b=$28, c=$00, d=$07) ; SetHour(hour=27) ; UnknownOpcode_$5F()"
$24,EventScriptGroup_24,3,$B4A589,1,6,1,unknown_opcode_$5F,$08,ChangeGameState,cc_state_object:2 screen_transition:1 special_unknown:1 time_rng_palette:1 unknown:1,"ChangeGameState() ; SpawnOrMoveCCObject(x=$FFF8, y=$01A8, visual=$8240, mode=$02) ; EventCoreUNK2() ; SetCCObjectParam7(a=$00, b=$28, c=$00, d=$07) ; SetHour(hour=27) ; UnknownOpcode_$5F()"
$24,EventScriptGroup_24,4,$B4A5B5,12,1,1,unknown_opcode_$D5,$D5,UnknownOpcode_D5,unknown:1,UnknownOpcode_$D5()
$24,EventScriptGroup_24,5,$B4A5B5,12,1,1,unknown_opcode_$D5,$D5,UnknownOpcode_D5,unknown:1,UnknownOpcode_$D5()
$24,EventScriptGroup_24,6,$B4A5B5,12,1,1,unknown_opcode_$D5,$D5,UnknownOpcode_D5,unknown:1,UnknownOpcode_$D5()
$24,EventScriptGroup_24,7,$B4A5B5,12,1,1,unknown_opcode_$D5,$D5,UnknownOpcode_D5,unknown:1,UnknownOpcode_$D5()
$24,EventScriptGroup_24,8,$B4A5B5,12,1,1,unknown_opcode_$D5,$D5,UnknownOpcode_D5,unknown:1,UnknownOpcode_$D5()
$24,EventScriptGroup_24,9,$B4A5B5,12,1,1,unknown_opcode_$D5,$D5,UnknownOpcode_D5,unknown:1,UnknownOpcode_$D5()
$24,EventScriptGroup_24,10,$B4A5B5,12,1,1,unknown_opcode_$D5,$D5,UnknownOpcode_D5,unknown:1,UnknownOpcode_$D5()
$24,EventScriptGroup_24,11,$B4A5B5,12,1,1,unknown_opcode_$D5,$D5,UnknownOpcode_D5,unknown:1,UnknownOpcode_$D5()
$24,EventScriptGroup_24,12,$B4A5B5,12,1,1,unknown_opcode_$D5,$D5,UnknownOpcode_D5,unknown:1,UnknownOpcode_$D5()
$24,EventScriptGroup_24,13,$B4A5B5,12,1,1,unknown_opcode_$D5,$D5,UnknownOpcode_D5,unknown:1,UnknownOpcode_$D5()
$24,EventScriptGroup_24,14,$B4A5B5,12,1,1,unknown_opcode_$D5,$D5,UnknownOpcode_D5,unknown:1,UnknownOpcode_$D5()
$24,EventScriptGroup_24,15,$B4A5B5,12,1,1,unknown_opcode_$D5,$D5,UnknownOpcode_D5,unknown:1,UnknownOpcode_$D5()
$25,EventScriptGroup_25,0,$B4A5D5,1,10,0,stop_or_wait_opcode_$10,$02,StopTimeFlow,player_camera_motion:2 screen_transition:2 script_control:2 flags_values:2 time_rng_palette:1 special_unknown:1,"StopTimeFlow() ; SetPlayerPosition(x=$0088, y=$0158) ; SetPlayerDirection(dir=$00) ; ChangeGameState() ; StartNestedScriptSlot(slot=$01, target=$B4A5E9) ; EventCoreUNK2() ; Set7AFlag(value=$00) ; Compare7AFlag(value=$01) ; ChangeGameState2() ; StopOrDisableCCSlot()"
$25,EventScriptGroup_25,1,$B4A60D,15,2,1,unknown_opcode_$B6,$2D,SetCCObjectParam4,cc_state_object:1 unknown:1,"SetCCObjectParam4(a=$A6, ptr=$B48E, d=$5E) ; UnknownOpcode_$B6()"
$25,EventScriptGroup_25,2,$B4A60D,15,2,1,unknown_opcode_$B6,$2D,SetCCObjectParam4,cc_state_object:1 unknown:1,"SetCCObjectParam4(a=$A6, ptr=$B48E, d=$5E) ; UnknownOpcode_$B6()"
$25,EventScriptGroup_25,3,$B4A60D,15,2,1,unknown_opcode_$B6,$2D,SetCCObjectParam4,cc_state_object:1 unknown:1,"SetCCObjectParam4(a=$A6, ptr=$B48E, d=$5E) ; UnknownOpcode_$B6()"
$25,EventScriptGroup_25,4,$B4A60D,15,2,1,unknown_opcode_$B6,$2D,SetCCObjectParam4,cc_state_object:1 unknown:1,"SetCCObjectParam4(a=$A6, ptr=$B48E, d=$5E) ; UnknownOpcode_$B6()"
$25,EventScriptGroup_25,5,$B4A60D,15,2,1,unknown_opcode_$B6,$2D,SetCCObjectParam4,cc_state_object:1 unknown:1,"SetCCObjectParam4(a=$A6, ptr=$B48E, d=$5E) ; UnknownOpcode_$B6()"
$25,EventScriptGroup_25,6,$B4A60D,15,2,1,unknown_opcode_$B6,$2D,SetCCObjectParam4,cc_state_object:1 unknown:1,"SetCCObjectParam4(a=$A6, ptr=$B48E, d=$5E) ; UnknownOpcode_$B6()"
$25,EventScriptGroup_25,7,$B4A60D,15,2,1,unknown_opcode_$B6,$2D,SetCCObjectParam4,cc_state_object:1 unknown:1,"SetCCObjectParam4(a=$A6, ptr=$B48E, d=$5E) ; UnknownOpcode_$B6()"
$25,EventScriptGroup_25,8,$B4A60D,15,2,1,unknown_opcode_$B6,$2D,SetCCObjectParam4,cc_state_object:1 unknown:1,"SetCCObjectParam4(a=$A6, ptr=$B48E, d=$5E) ; UnknownOpcode_$B6()"
$25,EventScriptGroup_25,9,$B4A60D,15,2,1,unknown_opcode_$B6,$2D,SetCCObjectParam4,cc_state_object:1 unknown:1,"SetCCObjectParam4(a=$A6, ptr=$B48E, d=$5E) ; UnknownOpcode_$B6()"
$25,EventScriptGroup_25,10,$B4A60D,15,2,1,unknown_opcode_$B6,$2D,SetCCObjectParam4,cc_state_object:1 unknown:1,"SetCCObjectParam4(a=$A6, ptr=$B48E, d=$5E) ; UnknownOpcode_$B6()"
$25,EventScriptGroup_25,11,$B4A60D,15,2,1,unknown_opcode_$B6,$2D,SetCCObjectParam4,cc_state_object:1 unknown:1,"SetCCObjectParam4(a=$A6, ptr=$B48E, d=$5E) ; UnknownOpcode_$B6()"
$25,EventScriptGroup_25,12,$B4A60D,15,2,1,unknown_opcode_$B6,$2D,SetCCObjectParam4,cc_state_object:1 unknown:1,"SetCCObjectParam4(a=$A6, ptr=$B48E, d=$5E) ; UnknownOpcode_$B6()"
$25,EventScriptGroup_25,13,$B4A60D,15,2,1,unknown_opcode_$B6,$2D,SetCCObjectParam4,cc_state_object:1 unknown:1,"SetCCObjectParam4(a=$A6, ptr=$B48E, d=$5E) ; UnknownOpcode_$B6()"
$25,EventScriptGroup_25,14,$B4A60D,15,2,1,unknown_opcode_$B6,$2D,SetCCObjectParam4,cc_state_object:1 unknown:1,"SetCCObjectParam4(a=$A6, ptr=$B48E, d=$5E) ; UnknownOpcode_$B6()"
$25,EventScriptGroup_25,15,$B4A60D,15,2,1,unknown_opcode_$B6,$2D,SetCCObjectParam4,cc_state_object:1 unknown:1,"SetCCObjectParam4(a=$A6, ptr=$B48E, d=$5E) ; UnknownOpcode_$B6()"
$26,EventScriptGroup_26,0,$B4A62D,1,5,1,unknown_opcode_$B4,$4F,Set60,cc_state_object:1 eventcmd_51_59_extended:1 flags_values:1 audio:1 unknown:1,"Set60() ; UseChickenDogOrHeldItemContext() ; SetFlag(mem=$7F1F60, bit=$09) ; PlayAudioOrMusic(id=$03) ; UnknownOpcode_$B4()"
$26,EventScriptGroup_26,1,$B4B48E,1,2,0,stop_or_wait_opcode_$50,$4F,Set60,cc_state_object:1 script_control:1,Set60() ; ToolStopOrWait()
$26,EventScriptGroup_26,2,$B4B65E,14,1,1,unknown_opcode_$7E,$7E,UnknownOpcode_7E,unknown:1,UnknownOpcode_$7E()
$26,EventScriptGroup_26,3,$B4B65E,14,1,1,unknown_opcode_$7E,$7E,UnknownOpcode_7E,unknown:1,UnknownOpcode_$7E()
$26,EventScriptGroup_26,4,$B4B65E,14,1,1,unknown_opcode_$7E,$7E,UnknownOpcode_7E,unknown:1,UnknownOpcode_$7E()
$26,EventScriptGroup_26,5,$B4B65E,14,1,1,unknown_opcode_$7E,$7E,UnknownOpcode_7E,unknown:1,UnknownOpcode_$7E()
$26,EventScriptGroup_26,6,$B4B65E,14,1,1,unknown_opcode_$7E,$7E,UnknownOpcode_7E,unknown:1,UnknownOpcode_$7E()
$26,EventScriptGroup_26,7,$B4B65E,14,1,1,unknown_opcode_$7E,$7E,UnknownOpcode_7E,unknown:1,UnknownOpcode_$7E()
$26,EventScriptGroup_26,8,$B4B65E,14,1,1,unknown_opcode_$7E,$7E,UnknownOpcode_7E,unknown:1,UnknownOpcode_$7E()
$26,EventScriptGroup_26,9,$B4B65E,14,1,1,unknown_opcode_$7E,$7E,UnknownOpcode_7E,unknown:1,UnknownOpcode_$7E()
$26,EventScriptGroup_26,10,$B4B65E,14,1,1,unknown_opcode_$7E,$7E,UnknownOpcode_7E,unknown:1,UnknownOpcode_$7E()
$26,EventScriptGroup_26,11,$B4B65E,14,1,1,unknown_opcode_$7E,$7E,UnknownOpcode_7E,unknown:1,UnknownOpcode_$7E()
$26,EventScriptGroup_26,12,$B4B65E,14,1,1,unknown_opcode_$7E,$7E,UnknownOpcode_7E,unknown:1,UnknownOpcode_$7E()
$26,EventScriptGroup_26,13,$B4B65E,14,1,1,unknown_opcode_$7E,$7E,UnknownOpcode_7E,unknown:1,UnknownOpcode_$7E()
$26,EventScriptGroup_26,14,$B4B65E,14,1,1,unknown_opcode_$7E,$7E,UnknownOpcode_7E,unknown:1,UnknownOpcode_$7E()
$26,EventScriptGroup_26,15,$B4B65E,14,1,1,unknown_opcode_$7E,$7E,UnknownOpcode_7E,unknown:1,UnknownOpcode_$7E()
$27,EventScriptGroup_27,0,$B4B67E,1,2,0,stop_or_wait_opcode_$50,$4F,Set60,cc_state_object:1 script_control:1,Set60() ; ToolStopOrWait()
$27,EventScriptGroup_27,1,$B4B947,1,2,0,stop_or_wait_opcode_$50,$4F,Set60,cc_state_object:1 script_control:1,Set60() ; ToolStopOrWait()
$27,EventScriptGroup_27,2,$B4B9C2,1,2,0,stop_or_wait_opcode_$50,$4F,Set60,cc_state_object:1 script_control:1,Set60() ; ToolStopOrWait()
$27,EventScriptGroup_27,3,$B4BA8E,1,2,0,stop_or_wait_opcode_$50,$4F,Set60,cc_state_object:1 script_control:1,Set60() ; ToolStopOrWait()
$27,EventScriptGroup_27,4,$B4BACB,12,1,1,unknown_opcode_$EB,$EB,UnknownOpcode_EB,unknown:1,UnknownOpcode_$EB()
$27,EventScriptGroup_27,5,$B4BACB,12,1,1,unknown_opcode_$EB,$EB,UnknownOpcode_EB,unknown:1,UnknownOpcode_$EB()
$27,EventScriptGroup_27,6,$B4BACB,12,1,1,unknown_opcode_$EB,$EB,UnknownOpcode_EB,unknown:1,UnknownOpcode_$EB()
$27,EventScriptGroup_27,7,$B4BACB,12,1,1,unknown_opcode_$EB,$EB,UnknownOpcode_EB,unknown:1,UnknownOpcode_$EB()
$27,EventScriptGroup_27,8,$B4BACB,12,1,1,unknown_opcode_$EB,$EB,UnknownOpcode_EB,unknown:1,UnknownOpcode_$EB()
$27,EventScriptGroup_27,9,$B4BACB,12,1,1,unknown_opcode_$EB,$EB,UnknownOpcode_EB,unknown:1,UnknownOpcode_$EB()
$27,EventScriptGroup_27,10,$B4BACB,12,1,1,unknown_opcode_$EB,$EB,UnknownOpcode_EB,unknown:1,UnknownOpcode_$EB()
$27,EventScriptGroup_27,11,$B4BACB,12,1,1,unknown_opcode_$EB,$EB,UnknownOpcode_EB,unknown:1,UnknownOpcode_$EB()
$27,EventScriptGroup_27,12,$B4BACB,12,1,1,unknown_opcode_$EB,$EB,UnknownOpcode_EB,unknown:1,UnknownOpcode_$EB()
$27,EventScriptGroup_27,13,$B4BACB,12,1,1,unknown_opcode_$EB,$EB,UnknownOpcode_EB,unknown:1,UnknownOpcode_$EB()
$27,EventScriptGroup_27,14,$B4BACB,12,1,1,unknown_opcode_$EB,$EB,UnknownOpcode_EB,unknown:1,UnknownOpcode_$EB()
$27,EventScriptGroup_27,15,$B4BACB,12,1,1,unknown_opcode_$EB,$EB,UnknownOpcode_EB,unknown:1,UnknownOpcode_$EB()
$28,EventScriptGroup_28,0,$B4BAEB,1,2,0,stop_or_wait_opcode_$50,$4F,Set60,cc_state_object:1 script_control:1,Set60() ; ToolStopOrWait()
$28,EventScriptGroup_28,1,$B4BB06,1,2,0,stop_or_wait_opcode_$50,$4F,Set60,cc_state_object:1 script_control:1,Set60() ; ToolStopOrWait()
$28,EventScriptGroup_28,2,$B4BD19,1,2,0,stop_or_wait_opcode_$50,$4F,Set60,cc_state_object:1 script_control:1,Set60() ; ToolStopOrWait()
$28,EventScriptGroup_28,3,$B4C3AC,1,2,0,stop_or_wait_opcode_$50,$4F,Set60,cc_state_object:1 script_control:1,Set60() ; ToolStopOrWait()
$28,EventScriptGroup_28,4,$B4C427,12,2,1,unknown_opcode_$C4,$47,SetValueByte,flags_values:1 unknown:1,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,EventScriptGroup_28,5,$B4C427,12,2,1,unknown_opcode_$C4,$47,SetValueByte,flags_values:1 unknown:1,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,EventScriptGroup_28,6,$B4C427,12,2,1,unknown_opcode_$C4,$47,SetValueByte,flags_values:1 unknown:1,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,EventScriptGroup_28,7,$B4C427,12,2,1,unknown_opcode_$C4,$47,SetValueByte,flags_values:1 unknown:1,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,EventScriptGroup_28,8,$B4C427,12,2,1,unknown_opcode_$C4,$47,SetValueByte,flags_values:1 unknown:1,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,EventScriptGroup_28,9,$B4C427,12,2,1,unknown_opcode_$C4,$47,SetValueByte,flags_values:1 unknown:1,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,EventScriptGroup_28,10,$B4C427,12,2,1,unknown_opcode_$C4,$47,SetValueByte,flags_values:1 unknown:1,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,EventScriptGroup_28,11,$B4C427,12,2,1,unknown_opcode_$C4,$47,SetValueByte,flags_values:1 unknown:1,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,EventScriptGroup_28,12,$B4C427,12,2,1,unknown_opcode_$C4,$47,SetValueByte,flags_values:1 unknown:1,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,EventScriptGroup_28,13,$B4C427,12,2,1,unknown_opcode_$C4,$47,SetValueByte,flags_values:1 unknown:1,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,EventScriptGroup_28,14,$B4C427,12,2,1,unknown_opcode_$C4,$47,SetValueByte,flags_values:1 unknown:1,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$28,EventScriptGroup_28,15,$B4C427,12,2,1,unknown_opcode_$C4,$47,SetValueByte,flags_values:1 unknown:1,"SetValueByte(mem=$C4B8C4, value=$B8) ; UnknownOpcode_$C4()"
$29,EventScriptGroup_29,0,$B4C447,1,3,0,stop_or_wait_opcode_$10,$09,StartNestedScriptSlot,script_control:2 special_unknown:1,"StartNestedScriptSlot(slot=$01, target=$B4C44D) ; EventCoreUNK2() ; StopOrDisableCCSlot()"
$29,EventScriptGroup_29,1,$B4C4B8,15,1,1,unknown_opcode_$D8,$D8,UnknownOpcode_D8,unknown:1,UnknownOpcode_$D8()
$29,EventScriptGroup_29,2,$B4C4B8,15,1,1,unknown_opcode_$D8,$D8,UnknownOpcode_D8,unknown:1,UnknownOpcode_$D8()
$29,EventScriptGroup_29,3,$B4C4B8,15,1,1,unknown_opcode_$D8,$D8,UnknownOpcode_D8,unknown:1,UnknownOpcode_$D8()
$29,EventScriptGroup_29,4,$B4C4B8,15,1,1,unknown_opcode_$D8,$D8,UnknownOpcode_D8,unknown:1,UnknownOpcode_$D8()
$29,EventScriptGroup_29,5,$B4C4B8,15,1,1,unknown_opcode_$D8,$D8,UnknownOpcode_D8,unknown:1,UnknownOpcode_$D8()
$29,EventScriptGroup_29,6,$B4C4B8,15,1,1,unknown_opcode_$D8,$D8,UnknownOpcode_D8,unknown:1,UnknownOpcode_$D8()
$29,EventScriptGroup_29,7,$B4C4B8,15,1,1,unknown_opcode_$D8,$D8,UnknownOpcode_D8,unknown:1,UnknownOpcode_$D8()
$29,EventScriptGroup_29,8,$B4C4B8,15,1,1,unknown_opcode_$D8,$D8,UnknownOpcode_D8,unknown:1,UnknownOpcode_$D8()
$29,EventScriptGroup_29,9,$B4C4B8,15,1,1,unknown_opcode_$D8,$D8,UnknownOpcode_D8,unknown:1,UnknownOpcode_$D8()
$29,EventScriptGroup_29,10,$B4C4B8,15,1,1,unknown_opcode_$D8,$D8,UnknownOpcode_D8,unknown:1,UnknownOpcode_$D8()
$29,EventScriptGroup_29,11,$B4C4B8,15,1,1,unknown_opcode_$D8,$D8,UnknownOpcode_D8,unknown:1,UnknownOpcode_$D8()
$29,EventScriptGroup_29,12,$B4C4B8,15,1,1,unknown_opcode_$D8,$D8,UnknownOpcode_D8,unknown:1,UnknownOpcode_$D8()
$29,EventScriptGroup_29,13,$B4C4B8,15,1,1,unknown_opcode_$D8,$D8,UnknownOpcode_D8,unknown:1,UnknownOpcode_$D8()
$29,EventScriptGroup_29,14,$B4C4B8,15,1,1,unknown_opcode_$D8,$D8,UnknownOpcode_D8,unknown:1,UnknownOpcode_$D8()
$29,EventScriptGroup_29,15,$B4C4B8,15,1,1,unknown_opcode_$D8,$D8,UnknownOpcode_D8,unknown:1,UnknownOpcode_$D8()
$2A,EventScriptGroup_2A,0,$B4C4D8,1,11,2,stop_or_wait_opcode_$10,$1A,SpawnOrMoveCCObject,cc_state_object:5 script_control:3 unknown:2 special_unknown:1,"SpawnOrMoveCCObject(x=$0218, y=$0078, visual=$87A4, mode=$00) ; WaitOrSetCCCounter(value=$0001) ; SetCCObjectParam(param=$0305, value=$01) ; SetCCVelocityOrDelta(a=$01, b=$00, c=$50, d=$01) ; SetCCObjectParam(param=$0304, value=$01) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectParam(param=$0305, value=$01) ; SetCCVelocityOrDelta(a=$02, b=$00, c=$80, d=$01) ; EventCoreUNK1() ; SetCCObjectParam8(a=$33, b=$1F, c=$7F, d=$0A, e=$00) ; ..."
$2A,EventScriptGroup_2A,1,$B4C504,15,3,1,unknown_opcode_$C5,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,EventScriptGroup_2A,2,$B4C504,15,3,1,unknown_opcode_$C5,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,EventScriptGroup_2A,3,$B4C504,15,3,1,unknown_opcode_$C5,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,EventScriptGroup_2A,4,$B4C504,15,3,1,unknown_opcode_$C5,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,EventScriptGroup_2A,5,$B4C504,15,3,1,unknown_opcode_$C5,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,EventScriptGroup_2A,6,$B4C504,15,3,1,unknown_opcode_$C5,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
$2A,EventScriptGroup_2A,7,$B4C504,15,3,1,unknown_opcode_$C5,$24,TimeOfDayPalette,time_rng_palette:1 flags_values:1 unknown:1,"TimeOfDayPalette(value=$C5) ; SetValueLong(mem=$C548C5, value=$48C548) ; UnknownOpcode_$C5()"
